product_id,detail_url,title,price,category,competitor,productnummer,merk,zoeknummer,Energielabel,Materiaal,Hoogte,Kleur,Breedte,Woonstijlen,Snoerloos,Lengte,Fitting,Diameter,Producttype,Serie,Voeding,Vermogen,Geschikt voor,Geschikt voor buiten,Geschikt voor binnen,Uitschuifbaar,In hoogte verstelbaar,Dimbaar,Exclusief,Korting,Vorm,Gewicht,Diepte,Inclusief,Voor wie,Aantal,Inclusief stekker,Designer,Leeftijd,Type Lichtbron,Inclusief Fitting,Inclusief Plafondkap,Garantie,Verstelbaar,Snoer,Snoerlengte,Inclusief Snoer,Gemonteerd,Draadloos,Onderhoudsgevoelig,Vorstbestendig,Waterbestendig,Vaatwasserbestendig,Elektrisch,Woonstijlen1,Weergave,Inhoud,Batterijen Inclusief,Lichtbron Inclusief,Inclusief Lichtbron,Draagkracht,Waterdichtheid,Weerbestendig,Zitdiepte,Zithoogte,Armhoogte,Armleuningbreedte,Armleuning,Hoogte Rugleuning,Vulling Materiaal,Soort Stof,Hoogte Armleuning,Armbreedte,Geimpregneerd,Geiimpregneerd,Inclusief binnenkussen,Zitcomfort,Kleur wijzerplaat,Zitbreedte,Armleuning Hoogte,Inclusief Kussens,Afneembaar,Wasinstructie,Woonstijl,Branders,Soort activiteit,Collectie,Onderstel,Vervaardigd in,Zithoogte ,Dessin,Laagpolig of hoogpolig,Digitaal verzonden,Geschikt als speelkleed,Aantal fotovakjes
225959,https://www.vtwonen.nl/shop/i-sofa-flynn-hoekbank-ecru,I-Sofa Flynn Hoekbank - Beige,"1.199,00",corner_sofa,vtonen,216851,i-Sofa,206851,,Stof,81,Ecru,252,,,,,,,,,,,,,,,,,,hoekbank,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398305,https://www.vtwonen.nl/shop/by-sidde-sommer-hoekbank-rechts-soft-blue,By SIDDE Sommer Hoekbank Rechts - Soft Blue,"1.499,00",corner_sofa,vtonen,227996,By SIDDE,217996,,Stof,67 cm,Blauw,305 cm,,,,,,,,,,,,,,,,,,,"137,5 kg",97 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225968,https://www.vtwonen.nl/shop/i-sofa-olivia-hoekbank-rechts-grijs,I-Sofa Olivia Hoekbank Grijs - Rechts,"1.099,00",corner_sofa,vtonen,216841,i-Sofa,206841,,Stof,76,Grijs,240,,,,,,,,,,,,,,,,,,hoekbank rechts,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225956,https://www.vtwonen.nl/shop/i-sofa-mason-hoekbank-zand,I-Sofa Mason Hoekbank - Beige,"2.299,00",corner_sofa,vtonen,216854,i-Sofa,206854,,Stof,90,Zand,294,,,194,,,,,,,,,,,,,,,hoekbank,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43899,https://www.vtwonen.nl/shop/triv-visby-hoekbank-2-5-zits-links-stof-palo-bruin,"Triv Visby Hoekbank 2,5 -zits Links Stof Copparo - Bruin","799,50",corner_sofa,vtonen,152622,Triv,142622,,Stof,86 cm,Bruin,,,,275 cm,,,,Visby,,,,nee,ja,,,,,,,,219 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 cm,43 cm,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
397732,https://www.vtwonen.nl/shop/zuiver-fiep-hoekbank-polyester-okergeel-275-cm-links,Zuiver Fiep Hoekbank Polyester Okergeel 275 cm - Links,"1.649,00",corner_sofa,vtonen,226632,Zuiver,216632,,Polyester,,Geel,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180 kg,,,114 cm,46 cm,56 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398767,https://www.vtwonen.nl/shop/woood-nolan-hoekbank-grijs-gemeleerd-rechts,Woood Nolan Hoekbank Grijs Gemeleerd - Rechts,"1.199,00",corner_sofa,vtonen,227073,Woood,217073,,Stof,80 cm,,268 cm,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80558,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-links-eco-leer-grijs,BePureHome Statement Hoekbank Links Eco-leer - Grijs,"1.499,00",corner_sofa,vtonen,207005,BePureHome,197005,,Leer,77 cm,Grijs,274 cm,,,,,,,,,,,,,,,,,,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80449,https://www.vtwonen.nl/shop/lifestyle-perugia-hoekbank-links-leer-cognac-86-x-265-cm,Lifestyle Perugia Hoekbank Links Leer Cognac - 86 x 265 cm,"1.799,00",corner_sofa,vtonen,202760,Lifestyle,192760,,Leer,86 cm,Bruin,,,,265 cm,,,Hoekbank,perugia,,,,,,,,,,,,,190 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55 cm,45 cm,71 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41382,https://www.vtwonen.nl/shop/i-sofa-quinn-hoekbank-kaki,i-Sofa Quinn Hoekbank - Kaki,"1.599,00",corner_sofa,vtonen,169358,i-Sofa,159358,,Stof,82 cm,Groen,284 cm,,,,,,Hoekbank,,,,,,,,,,,,,,193 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244,https://www.vtwonen.nl/shop/modern-earth-nora-hoekbank-links-3-zits-open-end-stof-palo-bruin,Modern Earth Nora Hoekbank Links Chaise Longue + 2 zits Stof Copparo - Bruin,"799,50",corner_sofa,vtonen,152570,Modern Earth,142570,,Stof,75 cm,Bruin,,,,288 cm,,,,Nora,,,,nee,ja,,,,,,,,231 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63 cm,41 cm,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
298483,https://www.vtwonen.nl/shop/by-sidde-sommer-hoekbank-rechts-chinois-green,By SIDDE Sommer Hoekbank Rechts - Chinois Green,"1.499,00",corner_sofa,vtonen,219430,By SIDDE,209430,,Stof,67 cm,Groen,305 cm,,,,,,,,,,,,,,,,,,,"137,5 kg",97 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80559,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-links-velvet-warm-groen,BePureHome Statement Hoekbank Links Velvet - Warm Groen,"1.399,00",corner_sofa,vtonen,207006,BePureHome,197006,,Stof,77 cm,Groen,274 cm,,,,,,,,,,,,,,,,,,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298478,https://www.vtwonen.nl/shop/by-sidde-sommer-hoekbank-links-chinois-green,By SIDDE Sommer Hoekbank Links - Chinois Green,"1.499,00",corner_sofa,vtonen,219435,By SIDDE,209435,,Stof,67 cm,Groen,305 cm,,,,,,,,,,,,,,,,,,,"137,5 kg",97 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43900,https://www.vtwonen.nl/shop/triv-visby-hoekbank-2-5-zits-links-stof-palo-grijs,"Triv Visby Hoekbank 2,5 -zits Links Stof Copparo - Grijs","1.474,00",corner_sofa,vtonen,152621,Triv,142621,,Stof,86 cm,Grijs,,,,275 cm,,,,Visby,,,,nee,ja,,,,,,,,219 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57 cm,43 cm,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
30351,https://www.vtwonen.nl/shop/modern-earth-nora-bank-hoekbank-links-chaise-longue-2-zits-stof-palo-grijs,Modern Earth Nora Bank Hoekbank Links Chaise Longue + 2-Zits Stof Copparo - Grijs,"1.149,00",corner_sofa,vtonen,152543,Modern Earth,142543,,Stof,75 cm,Grijs,,,,251 cm,,,,Nora,,,,nee,ja,,,,,,,,171 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63 cm,41 cm,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
405757,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-links-eco-leer-cognac,BePureHome Statement Hoekbank Links - Eco Leer Cognac,"1.499,00",corner_sofa,vtonen,234286,BePureHome,224286,,Leer,77 cm,Bruin,274 cm,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405756,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-links-elephant-skin,BePureHome Statement Hoekbank Links - Elephant Skin,"1.499,00",corner_sofa,vtonen,234287,BePureHome,224287,,Leer,77 cm,Grijs,274 cm,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405755,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-rechts-eco-leer-cognac,BePureHome Statement Hoekbank Rechts - Eco Leer Cognac,"1.499,00",corner_sofa,vtonen,234288,BePureHome,224288,,Leer,77 cm,Bruin,274 cm,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405754,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-rechts-elephant-skin,BePureHome Statement Hoekbank Rechts - Elephant Skin,"1.499,00",corner_sofa,vtonen,234289,BePureHome,224289,,Leer,77 cm,Grijs,274 cm,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404579,https://www.vtwonen.nl/shop/so-true-by-troubadour-spectator-loungebank-links,So True by Troubadour Spectator Loungebank - Links,"999,00",corner_sofa,vtonen,233055,So True by Troubadour,223055,,Stof,,Grijs,280,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404578,https://www.vtwonen.nl/shop/so-true-by-troubadour-spectator-loungebank-rechts,So True by Troubadour Spectator Loungebank - Rechts,"999,00",corner_sofa,vtonen,233056,So True by Troubadour,223056,,Stof,,Grijs,280,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404577,https://www.vtwonen.nl/shop/so-true-by-troubadour-commodore-loungebank-cognac-links,So True by Troubadour Commodore Loungebank Cognac - Links,"1.799,00",corner_sofa,vtonen,233057,So True by Troubadour,223057,,Leder,,Bruin,280,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404576,https://www.vtwonen.nl/shop/so-true-by-troubadour-commodore-loungebank-cognac-rechts,So True by Troubadour Commodore Loungebank Cognac - Rechts,"1.799,00",corner_sofa,vtonen,233058,So True by Troubadour,223058,,Leder,,Bruin,280,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404575,https://www.vtwonen.nl/shop/so-true-by-troubadour-commodore-loungebank-antraciet-links,So True by Troubadour Commodore Loungebank Antraciet - Links,"1.799,00",corner_sofa,vtonen,233059,So True by Troubadour,223059,,Leder,,Antraciet,280,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404574,https://www.vtwonen.nl/shop/so-true-by-troubadour-commodore-loungebank-antraciet-rechts,So True by Troubadour Commodore Loungebank Antraciet - Rechts,"1.799,00",corner_sofa,vtonen,233060,So True by Troubadour,223060,,Leder,,Antraciet,280,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403221,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-links-fluweel-honing-geel,BePureHome Statement hoekbank links fluweel - honing geel,"1.399,00",corner_sofa,vtonen,232123,BePureHome,222123,,velvet,77 cm,Geel,274 cm,Industrieel,,,,,,,,,,,,,,,,,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403220,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-links-fluweel-taupe,BePureHome Statement Hoekbank Links Fluweel - Taupe,"1.399,00",corner_sofa,vtonen,232124,BePureHome,222124,,velvet,77 cm,Taupe,274 cm,Industrieel,,,,,,,,,,,,,,,,,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403219,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-rechts-fluweel-honing-geel,BePureHome Statement hoekbank rechts fluweel - honing geel,"1.399,00",corner_sofa,vtonen,232125,BePureHome,222125,,velvet,77 cm,Geel,274 cm,Industrieel,,,,,,,,,,,,,,,,,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403218,https://www.vtwonen.nl/shop/bepurehome-statement-hoekbank-rechts-fluweel-taupe,BePureHome Statement hoekbank rechts fluweel - taupe,"1.399,00",corner_sofa,vtonen,232126,BePureHome,222126,,velvet,77 cm,Taupe,274 cm,Industrieel,,,,,,,,,,,,,,,,,,,210 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403196,https://www.vtwonen.nl/shop/woood-thomas-hoekbank-ribstof-vergrijsd-groen-rechts,WOOOD Thomas hoekbank ribstof vergrijsd groen - rechts,"999,00",corner_sofa,vtonen,232148,Woood,222148,,Stof,920 cm,Groen,2830 cm,Industrieel,,,,,,,,,,,,,,,,,,,"19,7 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403195,https://www.vtwonen.nl/shop/woood-thomas-hoekbank-ribstof-vergrijsd-groen-links,WOOOD Thomas hoekbank ribstof vergrijsd groen - links,"999,00",corner_sofa,vtonen,232149,Woood,222149,,Stof,920 cm,Groen,2830 cm,Industrieel,,,,,,,,,,,,,,,,,,,"19,7 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397674,https://www.vtwonen.nl/shop/hkliving-vint-bank-element-c-corduroy-rib-creme-95-x-97-x-74-cm,HKliving Vint Bank Element C Corduroy Rib Creme - 95 x 97 x 74 cm,"595,00",2_seat_sofas,vtonen,226843,HKliving,216843,,corduroy,74 cm,Wit,97 cm,Industrieel,,95 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81033,https://www.vtwonen.nl/shop/dutchbone-chester-bank-polyester-186-x-94-cm-velvet-golden-brown,Dutchbone Chester Bank Polyester 186 x 94 cm - Velvet Golden Brown,"999,00",2_seat_sofas,vtonen,206250,Dutchbone,196250,,Polyester,77 cm,Bruin,94 cm,,,186 cm,,,Bank,Chester,,,,,,,,,,,,44 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 kg,,,61 cm,45 cm,77 cm,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
397688,https://www.vtwonen.nl/shop/hkliving-retro-2-zits-bank-leer-zwart-175-x-83-x-95-cm,HKliving Retro 2-Zits Bank Leer Zwart - 175 x 83 x 95 cm,"2.995,00",2_seat_sofas,vtonen,226829,HKliving,216829,,Leer,95 cm,Zwart,83 cm,Industrieel,,175 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31352,https://www.vtwonen.nl/shop/vestbjerg-lina-bank-2-zits-bruin,Vestbjerg Lina Bank 2-zits - Bruin,"274,50",2_seat_sofas,vtonen,146145,Vestbjerg,136145,,Stof,96 cm,Bruin,120 cm,,,158 cm,,,,,,,,,,,,,,,,,92 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397697,https://www.vtwonen.nl/shop/hkliving-retro-2-zits-bank-vintage-velvet-petrol-blauw-175-x-83-x-95-cm,HKliving Retro 2-Zits Bank Vintage Velvet Petrol Blauw - 175 x 83 x 95 cm,"1.295,00",2_seat_sofas,vtonen,226820,HKliving,216820,,Textiel,95 cm,Blauw,83 cm,Industrieel,,175 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397706,https://www.vtwonen.nl/shop/hkliving-retro-2-zits-bank-polyester-nude-175-x-83-x-95-cm,HKliving Retro 2-Zits Bank Polyester Nude - 175 x 83 x 95 cm,"1.295,00",2_seat_sofas,vtonen,226811,HKliving,216811,,Textiel,95 cm,Roze,83 cm,Industrieel,,175 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49369,https://www.vtwonen.nl/shop/vestbjerg-diborg-2-zits-bank-blauw-grijs-divan-rechts,Vestbjerg DIBORG 2-zits bank Blauw/Grijs - Divan Rechts,"1.299,00",2_seat_sofas,vtonen,198766,Vestbjerg,188766,,Stof,77 cm,Blauw,296 cm,,,,,,,,,,Binnen gebruik,,,,,,,,,,167 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152530,https://www.vtwonen.nl/shop/i-sofa-lola-2-zitsbank-roze,i-Sofa Lola - 2 zitsbank - Roze,"849,00",2_seat_sofas,vtonen,200062,i-Sofa,190062,,,70 cm,,123 cm,,,,,,,,,,,,,,,,,,,,65 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192413,https://www.vtwonen.nl/shop/zuiver-james-sofa-element-hoek-nylon-rib-91-x-74-cm-koelgrijs,Zuiver James Sofa Element Hoek Nylon Rib 91 x 74 cm - Koelgrijs,"475,00",2_seat_sofas,vtonen,212993,Zuiver,202993,,Nylon,74 cm,Grijs,91 cm,Basic,,91 cm,,,bank element,,,,,,,,,,,,,"28,1 kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 kg,,,41 cm,58 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50149,https://www.vtwonen.nl/shop/tine-k-home-bank-bamboe-met-matras-177-x-76-cm-grijs,Tine K Home Bank Bamboe met Matras 177 x 76 cm - Grijs,"649,00",2_seat_sofas,vtonen,181722,Tine K Home,171722,,Bamboe,117 cm,Grijs,76 cm,,,177 cm,,,tuinbanken,,,,,ja,,,,,,,,,,,,1,,,,,,,,,,,,,,,,nee,,,,,,,,,,,,,36 cm,,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
194882,https://www.vtwonen.nl/shop/vtwonen-frame-bankje-geweven-hout,vtwonen Frame Bankje Geweven - Hout,"299,00",2_seat_sofas,vtonen,215760,vtwonen,205760,,Hout,,Antraciet,,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54975,https://www.vtwonen.nl/shop/lene-bjerre-clara-bank-rattan-wit-bruin-68-x-160-cm,Lene Bjerre Clara Bank Rattan Wit/Bruin - 68 x 160 cm,"1.099,00",2_seat_sofas,vtonen,193467,Lene Bjerre,183467,,Rotan,68 cm,Wit,70 cm,,,160 cm,,,,Clara,,,,,,,,,,,,"19,5 kg",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298563,https://www.vtwonen.nl/shop/lene-bjerre-mandisa-bamboe-bank-bruin-210-x-220-cm,Lene Bjerre Mandisa Bamboe Bank Bruin - 210 x 220 cm,"1.349,00",2_seat_sofas,vtonen,219249,Lene Bjerre,209249,,Bamboe,210 cm,Bruin,150 cm,,,220 cm,,,,,,,,,,,,,,,,32 kg,,,,,,,,,,,,,,,,,,,,nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396143,https://www.vtwonen.nl/shop/dutchbone-kate-2-zits-bank-velvet-ijzer-148-5-x-80-cm-pink-clay-p215148,"Dutchbone Kate 2-Zits Bank Velvet/Ijzer 148,5 x 80 cm - Pink Clay","879,00",2_seat_sofas,vtonen,225148,Dutchbone,215148,,,80 cm,,"148,5 cm",,,79 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160 kg,,,50 cm,45 cm,63 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74936,https://www.vtwonen.nl/shop/house-doctor-bank-coon-ijzer-rattan-140-x-65-5-cm-bruin,"House Doctor Bank Coon Ijzer/Rattan 140 x 65,5 cm - Bruin","559,00",2_seat_sofas,vtonen,200794,House Doctor,190794,,Metaal,70 cm,Bruin,"65,5 cm",Basic,,140 cm,,,Bank,coon,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397672,https://www.vtwonen.nl/shop/hkliving-vint-bank-element-a-corduroy-rib-bruin-95-x-97-x-74-cm,HKliving Vint Bank Element A Corduroy Rib Bruin - 95 x 97 x 74 cm,"595,00",2_seat_sofas,vtonen,226845,HKliving,216845,,corduroy,74 cm,Bruin,97 cm,Industrieel,,95 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80567,https://www.vtwonen.nl/shop/bepurehome-rodeo-daybed-links-velvet-dark-green-hunter,BePureHome Rodeo Daybed Links - Velvet Dark Green Hunter,"799,00",2_seat_sofas,vtonen,207017,BePureHome,197017,,Stof,85 cm,Groen,203 cm,,,86 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 cm,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397675,https://www.vtwonen.nl/shop/hkliving-vint-bank-element-a-corduroy-rib-creme-95-x-97-x-74-cm,HKliving Vint Bank Element A Corduroy Rib Creme - 95 x 97 x 74 cm,"595,00",2_seat_sofas,vtonen,226842,HKliving,216842,,corduroy,74 cm,Wit,97 cm,Industrieel,,95 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81034,https://www.vtwonen.nl/shop/dutchbone-chester-bank-polyester-186-x-94-cm-velvet-pink,Dutchbone Chester Bank Polyester 186 x 94 cm - Velvet Pink,"999,00",2_seat_sofas,vtonen,206248,Dutchbone,196248,,Polyester,77 cm,Roze,94 cm,,,186 cm,,,Bank,Chester,,,,,,,,,,,,44 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 kg,,,61 cm,45 cm,77 cm,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
31353,https://www.vtwonen.nl/shop/vestbjerg-lina-bank-2-zits-antraciet,Vestbjerg Lina Bank 2-zits - Antraciet,"549,00",2_seat_sofas,vtonen,146144,Vestbjerg,136144,,Stof,96 cm,Grijs,120 cm,,,158 cm,,,,,,,,,,,,,,,,,92 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397691,https://www.vtwonen.nl/shop/hkliving-retro-2-zits-bank-vintage-velvet-mosterdgeel-175-x-83-x-95-cm,HKliving Retro 2-Zits Bank Vintage Velvet Mosterdgeel - 175 x 83 x 95 cm,"1.295,00",2_seat_sofas,vtonen,226826,HKliving,216826,,Textiel,95 cm,Geel,83 cm,Industrieel,,175 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397700,https://www.vtwonen.nl/shop/hkliving-retro-2-zits-bank-vintage-velvet-oudroze-175-x-83-x-95-cm,HKliving Retro 2-Zits Bank Vintage Velvet Oudroze - 175 x 83 x 95 cm,"1.295,00",2_seat_sofas,vtonen,226817,HKliving,216817,,Textiel,95 cm,Roze,83 cm,Industrieel,,175 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45451,https://www.vtwonen.nl/shop/zuiver-jaey-2-zits-bank-181-cm-grijs,Zuiver Jaey 2-zits Bank 181 cm - Grijs,"969,00",2_seat_sofas,vtonen,160522,Zuiver,150522,,Stof,76 cm,Grijs,90 cm,Basic,,181 cm,,,,Jaey,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,5 cm",50 cm,65 cm,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
34422,https://www.vtwonen.nl/shop/i-sofa-lola-2-zitsbank-turquoise,i-Sofa Lola - 2 zitsbank - Turquoise,"849,00",2_seat_sofas,vtonen,200063,i-Sofa,190063,,,70 cm,,123 cm,,,,,,,,,,,,,,,,,,,,65 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397709,https://www.vtwonen.nl/shop/hkliving-retro-2-zits-bank-polyester-hazel-175-x-83-x-95-cm,HKliving Retro 2-Zits Bank Polyester Hazel - 175 x 83 x 95 cm,"1.295,00",2_seat_sofas,vtonen,226808,HKliving,216808,,Textiel,95 cm,Bruin,83 cm,Industrieel,,175 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81052,https://www.vtwonen.nl/shop/dutchbone-chester-bank-polyester-186-x-94-cm-velvet-donkerbruin,Dutchbone Chester Bank Polyester 186 x 94 cm - Velvet Donkerbruin,"999,00",2_seat_sofas,vtonen,206251,Dutchbone,196251,,Polyester,77 cm,Bruin,94 cm,,,186 cm,,,Bank,Chester,,,,,,,,,,,,44 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250 kg,,,61 cm,45 cm,77 cm,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,
49367,https://www.vtwonen.nl/shop/vestbjerg-diborg-2-zits-bank-divan-rechts,Vestbjerg DIBORG 2-zits bank - Divan rechts,"1.299,00",2_seat_sofas,vtonen,198768,Vestbjerg,188768,,Stof,66 cm,Grijs,296 cm,,,,,,,,,,Binnen gebruik,,,,,,,,,,167 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
