product_id,detail_url,title,price,category,competitor,materiaal,kleur,afmeting,details,onderhoudsvoorschriften
DEQ18FAR64913-110667,https://www.westwingnow.nl/led-tafellamp-niko-88824.html?simple=DEQ18FAR64913-110667,LED tafellamp Niko,184.-,table_lights,westwingnow,Diffuser: opaalglasFrame: gelakt messingTouchdimmer: messingLaadvlak: verijdeld messing,"Diffuser: wit, semi-transparantFrame: witTouchdimmer: messingkleurigOplaadvlak: metaal in houtoptiek verijdeldSnoer: zwart","Totaal:B 30 cm, H 22 cm, D 15 cmSnoerlengte: 150 cm","Kleine LED tafellamp Niko.Design by Nahtrang.Met twee oplaadfuncties voor smartphones: Draadloos via inductie-oplaadoppervlak (alleen geschikt voor smartphones met inductielaadfunctie) of via de aansluiting voor een USB-oplaadkabel (een USB-oplaadkabel is niet inbegrepen) Aan-/uitschakelen via de touch-dimmer met 3 dimniveaus.1 benodigd peertje: LED, 6 W, is bij de levering inbegrepen en permanent geïnstalleerd. De lamp heeft een levensduur van 35.000 uur en schijnt bij volle sterkte een warmwit licht (3.000 K) met 530 lm.Producent en productnummer:Faro Barcelona, 01007Deze lamp is geschikt voor peertjes met energieklasse A+.Wordt inclusief peertje met energieklasse A+ geleverd.",
DEQ18GLO36473-122248,https://www.westwingnow.nl/tafellamp-art-deco-97439.html?simple=DEQ18GLO36473-122248,Tafellamp Art Deco,194.-,table_lights,westwingnow,Lampvoet: gelakt metaalLampenkap: glas,Lampvoet: zwartLampenkap: wit,"Ø 16 cm, H 60 cmSnoerlengte: 200 cm","Tafellamp Art Deco.Design by Patrick Hall.De lampenkap is 90° verticaal draaibaar.Voor aansluiting via het netsnoer op een standaard stopcontact.Aan-/uitschakelen via wipschakelaar aan het snoer.1 benodigd peertje: G9, max. 18 W, is niet bij de levering inbegrepen.Producent en productnummer:Globen Lighting, 624108Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18MAR67693-116567,https://www.westwingnow.nl/tafellamp-jinx-93564.html?simple=DEQ18MAR67693-116567,Tafellamp Jinx,89.-,table_lights,westwingnow,"Lampvoet: staal, gecoatLampenkap: kristalglasSnoer: textiel omhuld","Lampvoet en snoer: zwartLampenkap: kristalglas, transparant","Totaal: B 42 cm, H 12 cm, D 8 cmLampenkap: Ø 7 cm, H 12 cmAfstand tussen de lampenkappen: 12 cmSnoer: L 200 cm","Tafellamp met 4 peertjesDe peertjes zijn met een flexibele snoer aan elkaar verbonden.4 benodigde peertjes: GU10, max. 6 W, zijn niet bij de levering inbegrepen.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.Producent en productnummer:Markslöjd, 107203Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E, exclusief B.Wordt exclusief peertje geleverd.",
DEQ18HAL33285-125517,https://www.westwingnow.nl/tafellamp-amber-100028.html?simple=DEQ18HAL33285-125517,Tafellamp Amber,92.-,table_lights,westwingnow,Lampenkap: glasLampvoet: gepoedercoat metaalSnoer: kunststof,"Lampenkap: amberkleurig, transparentLampvoet: donkerbruinRing en lampvoet: messingkleurigSnoer: zwart","Ø 11 cm, H 25 cmSnoerlengte: 150 cm","TafellampDe aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27, max. 25 Watt, is niet bij de levering inbegrepen.Producent en productnummer:Halo Design,  733439Geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ15GUB47372-37166,https://www.westwingnow.nl/tafellamp-bl1-30474.html?simple=DEQ15GUB47372-37166,Tafellamp BL1,669.-,table_lights,westwingnow,"Lampvoet: verchroomd staal, gepoedercoat aluminiumLampenkap: gepoedercoat aluminium","Lampvoet: messingkleurig, zwartLampenkap: zwart","B 21 cm, H 51-84 cm, D 37 cmSnoerlengte: 200 cm","Tafellamp BL1Ontwerp Robert Dudley Best, 1930.1 benodigd peertje, E14, max. 28 watt, is niet bij de levering inbegrepen.De aan-/uitschakelaar bevindt zich aan het snoer.Deze lamp is in hoogte verstelbaar.Producent en productnummer:Gubi, 001-01131Deze lamp is geschikt voor peertjes met energieklasse A+ tot en met E.Wordt exclusief peertje geleverd.Made in Denmark.",
DEQ18FRA36670-119285,https://www.westwingnow.nl/tafellamp-ball-95408.html?simple=DEQ18FRA36670-119285,Tafellamp Ball,157.-,table_lights,westwingnow,Vermessingd metaal,Messing,"Totaal: B 17 cm, H 45 cm, D 31 cm Snoerlengte: 200 cm","Tafellamp met een tot 90º verticaal en horizontaal verstelbare lampenkap.1 peertje, E14, max. 25 W, peertje is niet bij de bestelling inbegrepen.Aan-/uitschakelen via wipschakelaar op het snoer.Producent en productnummer:  Frandsen, 1115 210605001.Deze lamp is geschikt voor peertjes met energieklasse A++ tot  E.Wordt exclusief peertje geleverd.",
DEQ17SEL11724-91422,https://www.westwingnow.nl/tafellamp-dina-73199.html?simple=DEQ17SEL11724-91422,Tafellamp Dina,147.-,table_lights,westwingnow,"Lampvoet: glas, porseleinFitting: kurk","Lampvoet: grijs, lichtblauw, transparantFitting: kurkSnoer: geel",Ø 16 cm x H 30 cmSnoer: L 200 cm,"Dimbare tafellamp Dina.Design by Elena Salmistraro.1 benodigd peertje E27, max. 60 W, is niet bij de levering inbegrepen.Dimbaar door middel van de aan- en uitschakelaar aan het snoer.Producent en productnummer: Seletti, 7934Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18SLA95411-124066,https://www.westwingnow.nl/tafellamp-moon-98969.html?simple=DEQ18SLA95411-124066,Tafellamp Moon,114.-,table_lights,westwingnow,"Lampenkap: technopolymeer Opalflex®, recyclebaar, onbreekbaar, flexibel, anti-statisch gecoat, UV- en hittebestendigLampvoet: gecoat aluminiumRand: geborsteld messing","Lampenkap: wit Lampvoet: zwart, gemarmerdRand: messingkleurig","B 30 cm, H 57 cm, D 14 cmSnoerlengte: 142 cm","Handgemaakte tafellamp Moon met een aan de zij- en bovenkant open lampenkap.Design Slamp Team.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27, max. 10 Watt, is niet bij de levering inbegrepen.Producent en productnummer:Slamp, MOO89TAV0000NGeschikt voor peertjes met een energieklasse van A++ tot en met A.Wordt exclusief peertje geleverd.",
DEQ18SLA83665-124041,https://www.westwingnow.nl/tafellamp-liza-98946.html?simple=DEQ18SLA83665-124041,Tafellamp Liza,264.-,table_lights,westwingnow,"Technopolymeer Lentiflex®, lichtbrekend, flexibel, polycarbonaat","Lampvoet en lampenkap: wit, transparentSnoer: zwart","Ø 35 cm, H 70 cmSnoerlengte: 140 cm","Handgemaakte tafellamp Liza.Design Elisa Giovannoni.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.2 benodigde peertjes: een vast ingebouwde LED in de lampvoet, en een E27 peertje in de fitting in de lampenkap. Het peertje in de lampenkap: 1x E27, 70 Watt, is bij de levering inbegrepen, heeft een levensduur van 50.000 uren en schijnt een warmwit licht (2800 K) met 815 lm. Het peertje in de lampvoetp: 1x LED, is bij de levering inbegrepen, heeft een levensduur van 50.000 uren en schijnt een warmwit licht (3000 K) met 100 lm.Producent en productnummer:Slamp, LIZ86TAV0000LE000Geschikt voor peertjes met een energieklasse van A++ tot en met E en voor LED peertjes met een energieklasse van A++ tot en met A.Wordt inclusief peertje met energieklasse C en een LED peertje met energieklasse A geleverd.",
DEQ18FOR41339-121326,https://www.westwingnow.nl/tafellamp-papillon-96836.html?simple=DEQ18FOR41339-121326,Tafellamp Papillon,254.-,table_lights,westwingnow,Gelakt metaal,"Lampvoet en lampenkap: champagnekleurigSnoer: zwart, wit","Totaal: B 42 cm, H 62 cm, D 30 cmSnoerlengte: 200 cm","Tafellamp PapillonDesign Éliste Fouin.Aan-/uitschakelen via de wipschakelaar op het snoer.1 benodigd peertje: E14, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:Forestier, 21004Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18FIL85312-110526,https://www.westwingnow.nl/tafellamp-nest-88693.html?simple=DEQ18FIL85312-110526,Tafellamp Nest,124.-,table_lights,westwingnow,Lampenkap: gelakt metaalFitting: porseleinSnoer: textiel omhuld,Lampenkap: koperkleurigSnoer: zwartFitting: zwart,"Lamp: Ø 21 cm, H 33 cmSnoerlengte: L 200 cm","Tafellamp.Aan-/uitschakelen per wipschakelaar op het snoer.1 benodigd peertje, E27, max. 60 W  is niet bij de levering inbegrepen.Producent en productnummer:Filament Style, Filament 030Deze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ17SEL68661-100938,https://www.westwingnow.nl/led-tafellamp-banana-dewey-80740.html?simple=DEQ17SEL68661-100938,LED tafellamp Banana Dewey,234.-,table_lights,westwingnow,Bananenschil: gelakt kunstharsPeertje: glas,"Bananenschil: goudkleurigBinnenzijde: witPeertje: wit, semi-transparant","Totaal: B 23 cm, H 19 cm, D 32 cm Snoerlengte: L 280 cm","LED tafellamp Banana Huey.Design Studio Job.Aan/uit schakelen met draaidimmer op het snoer.1 benodigd LED-peertje; 6 W,  is bij de levering inbegrepen, stevig geinstalleerd en schijnt warmwit licht.Producent en productnummer:Seletti, 13081Deze lamp is geschikt voor peertjes van energieklasse A+.Wordt geleverd inclusief een peertje van energieklasse A+.Made in Italy.",
DEQ18FAB47342-127774,https://www.westwingnow.nl/tafellamp-adria-101975.html?simple=DEQ18FAB47342-127774,Tafellamp Adria,99.-,table_lights,westwingnow,Lampvoet: gelakt metaalLampenkap: opaalglasSnoer: kunststof,Lampvoet: mat goudkleurigLampenkap: opaalwitSnoer: zwart,"Totaal:B 16 cm, H 18 cm, D 14 cmLampvoet: Ø 10 cmSnoerlengte: 100 cm","Dimbare tafellamp Adria met een 360 graden draaibaar metalen zeil aan de lampenkap.Design by S.T. Fabas Luce.Aan-/uitschakelen en helderheidsinstelling via touchdimmer aan de lampvoet.1 benodigd peertje: LED, 6 W, is bij de levering inbegrepen, permanent geïnstalleerd, heeft een levensduur van 20.000 uur en schijnt een warmwit licht (3000 K) met 560 lm.Producent en productnummer:Fabas Luce, 3452-21-101Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met A.Wordt inclusief peertje met energieklasse A++ geleverd.",
DEQ16SAF46708-72921,https://www.westwingnow.nl/tafellamp-ara-58666.html?simple=DEQ16SAF46708-72921,Tafellamp Ara,164.-,table_lights,westwingnow,Lampenkap: 100% katoenLampvoet: keramiek,Lampenkap: witLampvoet: crèmekleurig,"Totaal:B 41 cm, H 75 cm, D 22 cmSnoerlengte: 150 cm","Grote tafellamp1 benodigd peertje: E27, max. 100 W, is niet bij de levering inbegrepen.Aan-/uitschakelen via wipschakelaar op het snoer.Producent en productnummer:Safavieh, EUL4000ADeze lamp is geschikt voor peertjes met energieklasse A++ tot en met B.Wordt exclusief peertje geleverd.",
DEQ15GUB28248-37205,https://www.westwingnow.nl/tafellamp-cobra-30504.html?simple=DEQ15GUB28248-37205,Tafellamp Cobra,419.-,table_lights,westwingnow,"Staal, verchroomd, aluminium, poedercoating","Grijs, chroom","B 35 cm, H 35 cm, D 17 cmKabellengte: 167 cm","Tafellamp CobraOntwerp Greta Grossman1 benodige peertje, E14, max. 28 watt, is niet bij de levering inbegrepen.Aan-/uitschakelaar op de lampProducent en fabrikant Art.-Nr.: Gubi, 005-02100Deze lamp is geschikt voor peertjes van energieklasse A+ tot E.De lamp wordt exclusief peertje geleverd.Made in Denmark",
DEQ18FOR99839-121325,https://www.westwingnow.nl/tafellamp-papillon-96835.html?simple=DEQ18FOR99839-121325,Tafellamp Papillon,254.-,table_lights,westwingnow,Gelakt metaal,Zwart,"Totaal: B 42 cm, H 62 cm, D 30 cmSnoerlengte: 200 cm","Tafellamp PapillonDesign Éliste Fouin.Aan-/uitschakelen via de wipschakelaar op het snoer.1 benodigd peertje: E14, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:Forestier, 21000Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ15MAT81541-42269,https://www.westwingnow.nl/tafellamp-baby-dome-lamp-34313.html?simple=DEQ15MAT81541-42269,Tafellamp Baby Dome Lamp,329.-,table_lights,westwingnow,Lampenkap: aluminiumLampvoet: staal,Lampenkap: aluminiumkleurigLampvoet: staalkleurig,"Ø 25 cm, H 25 cm","TafellampOntwerp Todd Bracher.Benodigde peertjes: 2 peertjes E27, 60 W, zijn bij de levering niet inbegrepen.Veiligheidsklasse: 2.Spanning: 220 V.De aan-/uitschakelaar bevindt zich aan het snoer.Producent en productnummer:Mater, 00315Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18FIL47314-110525,https://www.westwingnow.nl/tafellamp-nest-88692.html?simple=DEQ18FIL47314-110525,Tafellamp Nest,84.-,table_lights,westwingnow,Lampenkap: gelakt metaalFitting: porseleinSnoer: textiel omhuld,Lampenkap: zwartSnoer: roodFitting: zwart,"Lamp: Ø 21 cm, H 33 cmSnoerlengte: L 200 cm","Tafellamp.Aan-/uitschakelen per wipschakelaar op het snoer.1 benodigd peertje, E27, max. 60 W  is niet bij de levering inbegrepen.Producent en productnummer:Filament Style, Filament 029Deze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ18FOR32417-111049,https://www.westwingnow.nl/led-tafellamp-peppone-89173.html?simple=DEQ18FOR32417-111049,LED tafellamp Peppone,427.-,table_lights,westwingnow,"Lamp: verchroomd, gelakt en gepolijst messing Diffuser: kunstsof","Lamp: chroomkleurigDiffuser: wit, semi-transparant","Totaal: B 13 cm, H 22 cm, D 20 cm Lampenkap: Ø 10 cm Lampensockel: Ø 13 cm Snoerlengte: L 135 cm","Kleine LED tafellamp Peppone met een 350° horizontaal en 75° verticaal draaibare lampenkap. Ontwerp Benjamin HopfAan-/uitschakelen per wipschakelaar aan het snoer.1 vereiste LED-lamp, 2 w, is inbegrepen, stevig geïnstalleerd, heeft een levensduur van 30.000 uur en gloeit warm wit (2700K) met 400 lm .Wij adviseren de lichtbron te vervangen door een specialist. Producent en productnummer:Formagenda, 200-70.Deze lamp is geschikt voor peertjes van de energieklasse A++.Inclusief peertje van de energieklasse A++.",
DEQ18NUD42488-124479,https://www.westwingnow.nl/tafellamp-orion-99312.html?simple=DEQ18NUD42488-124479,Tafellamp Orion,294.-,table_lights,westwingnow,Lampenkap: glasLampvoet: gekleurd beton,Lampenkap onderaan: transparantLampenkap bovenaan: semi-transparentLampvoet: blauwgrijs,"Ø 32 cm, H 32 cmSnoerlengte: 180 cm","Handgemaakte tafellamp Orion.Design Erdem Akan.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer: Nude, 15478-1050517Geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18FAB32310-127784,https://www.westwingnow.nl/tafellamp-ade-101984.html?simple=DEQ18FAB32310-127784,Tafellamp Ade,vanaf 154.-,table_lights,westwingnow,"Lampenkap, lampvoet: opaalglasSokkel: verchroomd metaalSnoer: kunststof","Lampenkap, lampvoet: opaalwitSokkel: chroomkleurigSnoer: wit","Ø 32 cm, H 54 cmSnoerlengte: 160 cm","Tafellamp Ade met 2 afzonderlijk schakelbare lampen.Design Fly DesignDe aan-/uitschakelaar bevindt zich via de tweedelige wipschakelaar aan het snoer.2 benodigde peertjes: in de lampvoet 1 x LED E14, 40 W, is bij de levering inbegrepen, vast ingebouwd, heeft een levensduur van 20.000 uur en schijnt een warmwit licht (3000 K) met 400 lm, in de lampenkap: 1 x E27, max. 100 W, is niet bij de levering inbegrepen.Producent en productnummer:Fabas Luce, 2533-35-102Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt inclusief peertje met energieklasse C geleverd.",
DEQ18WAT28242-125496,https://www.westwingnow.nl/tafellamp-mush-100007.html?simple=DEQ18WAT28242-125496,Tafellamp Mush,354.-,table_lights,westwingnow,Lampenkap: glasLampvoet: houtSokkel: gecoat metaalSnoer: textiel omhuld,"Lampenkap: grijs, transparentLampvoet: houtSokkel: goudkleurigSnoer: zwart","Ø 25 cm, H 38 cmSnoerlengte: 180 cm","Tafellamp MushDesign Furnid Design Studio.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27, max. 2 Watt, is bij de levering inbegrepen, vast ingebouwd, heeft ene levensduur van 30.000 uur en schijnt een warm wit licht (1800 K) met 130 lm.Producent en productnummer:Watt a Lamp,  752133Geschikt voor peertjes met een energieklasse van A++ tot en met C.Wordt met een peertje van energieklasse A+ geleverd.",
DEQ18GLO82002-114763,https://www.westwingnow.nl/tafellamp-carrie-92253.html?simple=DEQ18GLO82002-114763,Tafellamp Carrie,149.-,table_lights,westwingnow,Gelakt metaal,Zwart,"Totaal: Ø 13 cm, H 28 cmSnoerlengte: L 200 cm","Tafellamp.Design Patrick Hall.Aan-/uitschakelaar met wipschakelaar aan het snoer.1 benodigd peertje, E27 max. 60 W  is niet bij de levering inbegrepen.Producent en productnummer:Globen Lightning, 423211Deze lamp is geschikt voor peertjes van energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ18FOR95286-111048,https://www.westwingnow.nl/led-tafellamp-peppone-89172.html?simple=DEQ18FOR95286-111048,LED tafellamp Peppone,427.-,table_lights,westwingnow,"Lamp: verkoperd, gelakt en gepolijst messing Diffuser: kunstsof","Lamp: glanzend koperkleurig Diffuser: wit, semi-transparant","Totaal: B 13 cm, H 22 cm, D 20 cm Lampenkap: Ø 10 cm Lampensockel: Ø 13 cm Snoerlengte: L 135 cm","Kleine LED tafellamp Peppone met een 350° horizontaal en 75° verticaal draaibare lampenkap. Ontwerp Benjamin HopfAan-/uitschakelen per wipschakelaar aan het snoer.1 vereiste LED-lamp, 2 w, is inbegrepen, stevig geïnstalleerd, heeft een levensduur van 30.000 uur en gloeit warm wit (2700K) met 400 lm .Wij adviseren de lichtbron te vervangen door een specialist. Producent en productnummer:Formagenda, 200-50.Deze lamp is geschikt voor peertjes van de energieklasse A++.Inclusief peertje van de energieklasse A++.",
DEQ18EBB24417-109980,https://www.westwingnow.nl/tafellamp-futura-88284.html?simple=DEQ18EBB24417-109980,Tafellamp Futura,764.-,table_lights,westwingnow,Lampenkap: linnenLampvoet: mondgeblazen glasVoetstuk: verchroomd messingSnoer: textiel omhuld,"Lampenkap: crèmewit, blauwLampvoet: blauw, transparantVoetstuk: chroomkleurig","Totaal: Ø 30 cm, H 60 cmSnoer: L 200 cm","Tafellamp van mondgeblazen glas.Made in Denmark.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje, E27 max. 25 W, is niet bij de levering inbegrepen.Producent en productnummer:Ebb & Flow, BA101025 + SH101049Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met B.Wordt exclusief peertje geleverd.",
DEQ17EBB65591-100380,https://www.westwingnow.nl/tafellamp-glow-in-a-dome-80351.html?simple=DEQ17EBB65591-100380,Tafellamp Glow in a Dome,329.-,table_lights,westwingnow,Stolp: mondgeblazen glasVoetstuk: messingSnoer: textiel omhuld,"Stolp: amber, transparant Voetstuk: messingkleurig Snoer: goudkleurig","Totaal: Ø 23 cm, H 28 cmSnoerlengte: 200 cm","Tafellamp met voetschakelaar aan het snoer.1 benodigd peertje; E14, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Ebb & Flow, LA101692 + DI101687Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.Made in Denmark.",
DEQ18GLO66659-114761,https://www.westwingnow.nl/tafellamp-bend-92251.html?simple=DEQ18GLO66659-114761,Tafellamp Bend,249.-,table_lights,westwingnow,Lampenkap en lampvoet: gelakt metaalVoetstuk: marmerBevestiging: verchroomd metaal,Lampenkap buitenzijde: zwartLampenkap binnenzijde: witLampvoet: zwartVoetstuk: gemarmerd zwart Bevestiging: chroomkleurig,"Totaal:B 26 cm, H 53 cm, D 13 cmSnoer: L 200 cm","TafellampDesign Patrick Hall.Aan/ uitschakelen via de wipschakelaar aan het snoer.Marmer is een natuurproduct, daarom kunnen er afwijkingen in vorm en kleur voorkomen.1 benodigd peertje, E27 max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Globen Lightning, 510911Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18NUD88617-124478,https://www.westwingnow.nl/tafellamp-blow-99311.html?simple=DEQ18NUD88617-124478,Tafellamp Blow,467.-,table_lights,westwingnow,Glas,Lampenkap: wit Lampvoet: blauw,"Ø 28 cm, H 40 cmSnoerlengte: 180 cm","Handgemaakte tafellamp Blow.Design Tomas Kral.Om het peertje te vervangen, moet je het rubberen bandje tussen de lampvoet en de lampenkap losmaken.De aan-/uitschakelaar bevindt zich via de wipschakelaar aan het snoer.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer: Nude, 92600-1076965Geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18FOR07295-111047,https://www.westwingnow.nl/led-tafellamp-peppone-89171.html?simple=DEQ18FOR07295-111047,LED tafellamp Peppone,427.-,table_lights,westwingnow,"Lamp: gepolijst messing, met beschermende coatingDiffuser: kunststof","Lamp: glanzend messingkleurig Diffuser: wit, semi-transparant","Totaal: B 13 cm, H 22 cm, D 20 cm Lampenkap: Ø 10 cm Lampenvoet: Ø 13 cm Snoerlengte: L 135 cm","Kleine LED tafellamp Peppone met een 350° horizontaal en 75° verticaal draaibare lampenkap. Ontwerp Benjamin Hopf.Aan-/uitschakelen per wipschakelaar aan het snoer.1 vereiste LED-lamp, 2 w, is inbegrepen, stevig geïnstalleerd, heeft een levensduur van 30.000 uur en gloeit warm wit (2700K) met 400 lm .Wij adviseren de lichtbron te vervangen door een specialist. Producent en productnummer:Formagenda, 200-30.Deze lamp is geschikt voor peertjes van de energieklasse A++.Inclusief peertje van de energieklasse A++.",
DEQ18GLO17170-114764,https://www.westwingnow.nl/tafellamp-carrie-92254.html?simple=DEQ18GLO17170-114764,Tafellamp Carrie,199.-,table_lights,westwingnow,Gelakt metaal,Wit,"Totaal: Ø 13 cm, H 28 cmSnoerlengte: L 200 cm","Tafellamp.Design Patrick Hall.Aan-/uitschakelaar met wipschakelaar aan het snoer.1 benodigd peertje, E27 max. 60 W  is niet bij de levering inbegrepen.Producent en productnummer:Globen Lightning, 423208Deze lamp is geschikt voor peertjes van energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ18FAR77606-110669,https://www.westwingnow.nl/mobiele-led-tafellamp-take-away-88826.html?simple=DEQ18FAR77606-110669,Mobiele LED tafellamp Take Away,134.-,table_lights,westwingnow,Lampvoet en handvat: polycarbonaatVoetstuk: beukenhoutDiffuser: siliconen,"Lampvoet en handvat: zwartVoetstuk: beukenkleurigDiffuser: wit, semi-transparant","Totaal: Ø 12 cm, H 20 cmSnoer: L 100 cm","Mobiele, kleine LED accu tafellamp Take Away inclusief USB-oplader en voeding. De lamp heeft een 180° verticaal verstelbare handvat, zodat de lamp ook opgehangen kan worden.Design Nahtrang.Oplaadtijd: 4 uur.Levensduur van de batterij: ongeveer 7 uur.De lamp heeft 3 dimniveaus en deze worden geregeld door de diffuser meerdere keren in te drukken. 1 benodigd LED peertje van 3 W is bij de levering inbegrepen en vast geïnstalleerd.Peertje heeft een levensduur van 35.000 uur en schijnt in volle sterkte warmwit licht (3.000 K) met 300 lm.Producent en productnummer:Faro Barcelona, 01016.Deze lamp is geschikt voor peertje van de Energieklasse A++.Wordt inclusief peertje van energieklasse A ++ geleverd.",
DEQ17EBB81082-100376,https://www.westwingnow.nl/tafellamp-glow-in-a-dome-80347.html?simple=DEQ17EBB81082-100376,Tafellamp Glow in a Dome,269.-,table_lights,westwingnow,Stolp: mondgeblazen glasVoetstuk: nikkelSnoer: textiel omhuld,"Stolp: roze, transparantVoetstuk: nikkelkleurigSnoer: grijs","Totaal: Ø 18 cm, H 23 cmSnoerlengte: 200 cm","Kleine tafellamp met voetschakelaar aan het snoer.1 benodigd peertje; E14, max. 25 W is niet bij de levering inbegrepen.Producent en productnummer:Ebb & Flow, LA101719 + DI101690Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.Made in Denmark.",
DEQ17VIS20547-101275,https://www.westwingnow.nl/tafellamp-rina-80982.html?simple=DEQ17VIS20547-101275,Tafellamp Rina,289.-,table_lights,westwingnow,"Lampenkap: murano-mondgeblazen glas Voetstuk: geborsteld, vernikkeld staal","Lampenkap: wit, transparant Voetstuk: nikkelkleurig Snoer: transparant","Totaal: Ø 25 cm, H 25 cmSnoerlengte: L 200 cm","Mondgeblazen murano-glazen tafellamp RinaDesign Barbara Maggiolo (2009)Made in Italy.Aan/uit schakelen met draaidimmer op het snoer.1 benodigd peertje: E27, max. 77 W  is niet bij de levering inbegrepen.Vistosi, Rina LT 25 BCMUDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ17EBB81082-100376,https://www.westwingnow.nl/tafellamp-glow-in-a-dome-80347.html?simple=DEQ17EBB81082-100376,Tafellamp Glow in a Dome,269.-,table_lights,westwingnow,Stolp: mondgeblazen glasVoetstuk: nikkelSnoer: textiel omhuld,"Stolp: roze, transparantVoetstuk: nikkelkleurigSnoer: grijs","Totaal: Ø 18 cm, H 23 cmSnoerlengte: 200 cm","Kleine tafellamp met voetschakelaar aan het snoer.1 benodigd peertje; E14, max. 25 W is niet bij de levering inbegrepen.Producent en productnummer:Ebb & Flow, LA101719 + DI101690Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.Made in Denmark.",
DEQ17VIS20547-101275,https://www.westwingnow.nl/tafellamp-rina-80982.html?simple=DEQ17VIS20547-101275,Tafellamp Rina,289.-,table_lights,westwingnow,"Lampenkap: murano-mondgeblazen glas Voetstuk: geborsteld, vernikkeld staal","Lampenkap: wit, transparant Voetstuk: nikkelkleurig Snoer: transparant","Totaal: Ø 25 cm, H 25 cmSnoerlengte: L 200 cm","Mondgeblazen murano-glazen tafellamp RinaDesign Barbara Maggiolo (2009)Made in Italy.Aan/uit schakelen met draaidimmer op het snoer.1 benodigd peertje: E27, max. 77 W  is niet bij de levering inbegrepen.Vistosi, Rina LT 25 BCMUDeze lamp is geschikt voor peertjes van de energieklassen A++ tot E.Wordt exclusief peertje geleverd.",
DEQ17MEN12375-91429,https://www.westwingnow.nl/tafellamp-collister-73206.html?simple=DEQ17MEN12375-91429,Tafellamp Collister,379.-,table_lights,westwingnow,Lampvoet en lampenkap: gepoedercoat staalFrame: messingSnoer: textiel,Lampvoet en lampenkap: zwartFrame en lampenkap binnenzijde: messingkleurig,"B 33 cm, H 38 cm, D 17 cmSnoer: L 200 cm","Dimbare tafellamp Collister.Design by Søren Rose Studio.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Aan-/uitschakelaar via de dimschakelaar aan het snoer.Producent en productnummer:MENU, 1980839Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
