product_id,detail_url,title,price,category,competitor,Breedte,Fitting,Hoogte,Lichtbron meegeleverd,Materiaal,Productnummer,EAN Code,Aantal lichtbronnen,Dimbaar,Dimmer,Kleur,Kleurtint,Lichtbron,Diameter,Snoerlengte in meters,Bestelcode,Garantie,Productserie,Vermogen (in Watt),Diepte,Gewicht in kg,Type lamp,Vorm,Maat,IP-waarde,Materiaal type,Elektrische vereisten,Ruimte,Voltage,Automatische uitschakeling,Snoerloos,Dimmer voor de lichtintensiteit,Soort,Klemlamp,Kleurtemperatuur,Lengte,Branduren,Oplaadbaar,Brandstof,Type,Type/uitvoering,Draadloos,Energielabel,Stroomvoorziening,Meegeleverd in de doos,Kooldraad,Onderstel,Lichtkleur,Aantal delen,Geschenkverpakking,Lumen,Batterijtechnologie,Gewicht in gr,Type bureau accessoire,Lichtkleur EN 123646-1,Geschikt voor binnen / buiten,Philips Hue Lijn,Philips Serie,Geschikt voor badkamer,Functie verlichting,12v aansluiting,Lichtrichting,Oplaadtijd (in uren),Sensor,Type verlichting,Designers,Accuduur,Kleur frame,Type lampaccessoire,In hoogte verstelbaar,Slaapkamer stijl,Vaatwasserbestendig,Draagbaar,Soort speaker,Speaker type,Streaming Audio type,Type design,Dikte,Draadloze techniek,Filament,Glas lichtbron,Smart functies,Smart,Wandlamp aansluiting,Ingebouwde verlichting,Nominale levensduur lamp,Waterproof,Allergievrij,Hardheid,Hoofdbord,Kleur poten,Model,Tijk,Type boxspring,Type matras,Type slaper,Verstelbare bedbodem,Vulling,Wasbare hoes,Gemonteerd bij levering,Geschikt voor verstelbare bedbodems,Zitbreedte,Zitdiepte,Zithoogte,Materiaal onderstel,Materiaal zitting,Maximale draagkracht,Aantal latten/schotels,Max. gewicht,Type kern boxspring,Type vering matras,Afmetingen uitgeklapt,Frame materiaal,Armleuning,Stapelbaar,Armhoogte,Kleur onderstel,Kleur zitting,Hoogte armleuning,Wielen,Type tuinstoel,Afmetingen zitvlak,Zitting,Kleur Zitschaal,Type fauteuil,Type bank,Ingebouwde pomp,Afstandsbediening,Aantal personen,Kleur snoer,Kleur fitting,Formaat,Hangend,Timer,Type feestverlichting,Materiaal tafelblad,Max Belastbaarheid,Type spot,Wandbevestiging,Opbergruimte,Lades,Leeftijd,Dessin Vloerkleden,Type vloerkleed,Droogvoorschriften,Wasvoorschriften,Type decoratie kinderkamer
266684,https://www.fonq.nl/product/trio-lagos-spot_wandlamp/266684/,TRIO Lagos Spot/Wandlamp,"36,99


44,30",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281250,https://www.fonq.nl/product/seletti-bird-wandlamp/281250/,Seletti Bird Wandlamp,"149,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147724,https://www.fonq.nl/product/foscarini-caboche-wandlamp/147724/,Foscarini Caboche Wandlamp,"713,90",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328688,https://www.fonq.nl/product/lucide-atkin-wandlamp/328688/,Lucide Atkin Wandlamp,"89,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328722,https://www.fonq.nl/product/lucide-bethan-spiegellamp/328722/,Lucide Bethan Spiegellamp,"104,95",wall_lights,fonq,61 cm,Ingebouwd (LED),6 cm,Ja,Aluminium,252146,5411212480019,1,,Niet geschikt voor dimmer,Wit,,LED,,,48200/12/31,2 jaar,Bethan,12,"16,5 cm",1 kg,Plafondlamp,,,21,,,,,,,,,,3000,,,,,,,,A+,,,,,,,,685,,,,,,,,Ja,,,Naar beneden,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225419,https://www.fonq.nl/product/eth-porselin-wandlamp/225419/,ETH Porselin Wandlamp,"19,95",wall_lights,fonq,"7,5 cm",E27,"7,5 cm",Nee,Porselein,214500,8719075185032,1,,Geschikt voor dimmer,Wit,,"Halogeen, LED, Spaarlamp","7,5 cm",,05-FK8819-31,2 jaar,Porselin,60,"6,5 cm",,,Overig,,,,,,,,,,,,,,,,,Schuin,,,,,,,,,,,,,,,,,,,Nee,,,Rondom,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115150,https://www.fonq.nl/product/artemide-talo-parete-halo-white-wandlamp/115150/,Artemide Talo Parete Halo White Wandlamp,"227,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296940,https://www.fonq.nl/product/lt-luce-wandlamp-led-eindhoven-150-zwart-ip54/296940/,LT-Luce Wandlamp LED Eindhoven 150 Zwart IP54,"129,95",wall_lights,fonq,19 cm,Ingebouwd (LED),5 cm,,Metaal,2_026254,7109617715420,1,,,Zwart,,,,,,,,,10 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266702,https://www.fonq.nl/product/trio-reality-tommy-spot_wandlamp/266702/,TRIO Reality Tommy Spot/Wandlamp,"18,-",wall_lights,fonq,12 cm,E14,19 cm,Nee,Metaal,243670,4017807388916,1,Ja,Geschikt voor dimmer,Zilver,,LED,,,R80331001,2 jaar,Tommy,28,"17,6 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verstelbaar,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115146,https://www.fonq.nl/product/artemide-teti-wandlamp_plafondlamp/115146/,Artemide Teti Wandlamp/Plafondlamp,"40,60


48,-",wall_lights,fonq,14 cm,E27,14 cm,Nee,Kunststof,122557,8052993019844,1,,,Wit,Wit,LED,14 cm,,A048120,2 jaar,,28,,,E27 max 28W,Rond,,20,,220 - 240 Volt,"Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,"Wandlamp,Plafondlamp",,,,,,,,,,,,,,,,,,,,,,,,,,Nee,,,"Naar beneden, Rondom",,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228682,https://www.fonq.nl/product/frama-e27-wall-light-wandlamp-s_-10-cm/228682/,Frama E27 Wall Light Wandlamp S/Ø10 cm,"65,-",wall_lights,fonq,,E27,"7,2 cm",Nee,Staal,217640,5712828022113,1,Ja,Geschikt voor dimmer,Wit,,"Halogeen, LED, Spaarlamp",10 cm,2,FR-2116,2 jaar,E27 Wall,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rondom,,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229139,https://www.fonq.nl/product/doiy-oculus-led-wandlamp/229139/,DOIY Oculus LED Wandlamp,"149,25",wall_lights,fonq,60 cm,,40 cm,Ja,"Kunststof, RVS",218126,8436564292155,,,,"Goud, Wit",,LED,,,DYOCULUNE,2 jaar,,,8 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rondom,,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249542,https://www.fonq.nl/product/ferm-living-cloud-wandlamp/249542/,Ferm Living Cloud Wandlamp,"57,60


69,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225399,https://www.fonq.nl/product/trio-thames-ii-wandlamp/225399/,TRIO Thames II Wandlamp,"33,-


50,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296956,https://www.fonq.nl/product/lt-luce-wandlamp-led-cube-wit-ip54/296956/,LT-Luce Wandlamp LED Cube WIT IP54,"139,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130434,https://www.fonq.nl/product/it-s-about-romi-aberdeen-wandlamp/130434/,it’s about RoMi Aberdeen Wandlamp,"136,-


172,50",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266714,https://www.fonq.nl/product/trio-meran-wandlamp/266714/,TRIO Meran Wandlamp,"69,95


77,70",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336268,https://www.fonq.nl/product/light-living-wandlamp-mirash-mat-lood-spiegel-m/336268/,Light & Living Wandlamp MIRASH - mat lood spiegel - M,"45,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134162,https://www.fonq.nl/product/ks-verlichting-dolce-retro-wandlamp/134162/,KS Verlichting Dolce Retro Wandlamp,"43,75


59,95",wall_lights,fonq,"27,5 cm",E27,27 cm,Nee,Aluminium,141552,8714732737609,,,,Grijs,,"Halogeen, LED",,,7376,3 jaar,Dolce,60,,,,Rond,,44,,,"Eetkamer, Slaapkamer, Woonkamer",230 Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Functionele verlichting, Sfeerverlichting",Nee,Rondom,,Nee,,,,,,,,,,,,,Modern,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276714,https://www.fonq.nl/product/lt-luce-wandlamp-sharp-led-antraciet-ip54/276714/,LT-Luce Wandlamp Sharp Led Antraciet IP54,"109,95",wall_lights,fonq,19 cm,Ingebouwd (LED),6 cm,,Metaal,2_009680,7106622344836,1,,,Zwart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213090,https://www.fonq.nl/product/it-s-about-romi-london-wandlamp/213090/,it’s about RoMi London Wandlamp,"106,35


142,50",wall_lights,fonq,15 cm,E27,44 cm,Nee,Staal,202154,8716248076548,1,,Geschikt voor dimmer,Groen,Olijfgroen,"Halogeen, LED",,"1,8",LONDON/W/OG,2 jaar,London,25,40 cm,"1,2 kg",,,,,Met een matte poedercoating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Naar beneden, Verstelbaar",,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261340,https://www.fonq.nl/product/lucide-sebo-wandlamp/261340/,Lucide Sebo Wandlamp,"41,95",wall_lights,fonq,37 cm,E27,13 cm,Nee,Metaal,240668,5411212061294,1,,Niet geschikt voor dimmer,Wit,,,,"1,8",06218/01/31,2 jaar,Sebo,40,"12,5 cm",,,,,,,230 volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rondom,,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144688,https://www.fonq.nl/product/seletti-vegaz-led-letter/144688/,Seletti Vegaz LED Letter,"389,-",wall_lights,fonq,42 cm,Ingebouwd (LED),60 cm,,Staal,152239,8008215000312,16,,Niet geschikt voor dimmer,Wit,,LED,,2,SE-01408-F,2 jaar,Vegaz,"4,8",,,Letter,,,,,220 - 240 Volt,,,,,,,,,,,,,,Letterverlichting,,,,,,,,,,,,,,,,,,,,,Rondom,,,,,,,,,,,,,,,,12 cm,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329430,https://www.fonq.nl/product/steinhauer-gramineus-wandlamp-rvs/329430/,Steinhauer Gramineus Wandlamp RVS,"119,95",wall_lights,fonq,160 cm,E27,145 cm,Nee,Metaal,2_057535,8712746119725,1,,Niet geschikt voor dimmer,RVS,RVS,,,,,,,,,,,,,,,,,,,,,,,,160 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193737,https://www.fonq.nl/product/frandsen-ball-magnet-wandlamp/193737/,Frandsen Ball Magnet Wandlamp,"54,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328893,https://www.fonq.nl/product/mexlite-gearwood-wandlamp-wit/328893/,Mexlite Gearwood wandlamp Wit,"37,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,https://www.fonq.nl/product/frandsen-ball-wandlamp-met-usb-aansluiting/295570/,Frandsen Ball Wandlamp met USB-aansluiting,"191,25


225,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328939,https://www.fonq.nl/product/steinhauer-parade-wandlamp-rvs/328939/,Steinhauer Parade Wandlamp RVS,"59,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215758,https://www.fonq.nl/product/lucide-gipsy-wandlamp-vierkant/215758/,Lucide Gipsy Wandlamp Vierkant,"42,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52000,https://www.fonq.nl/product/artemide-tolomeo-micro-parete-wandlamp/52000/,Artemide Tolomeo Micro Parete Wandlamp,"190,-


200,-",wall_lights,fonq,,E14,41 cm,Nee,,75614,,,,,Zwart,Zwart,,,,A010930/A025150,2 jaar,Tolomeo,60,,,,,,,,,"Eetkamer, Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,,,,49 cm,,,,,,,,,,,,,,,,,,,,,,,,,,Verstelbaar,,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115074,https://www.fonq.nl/product/artemide-rea-wandlamp/115074/,Artemide Rea Wandlamp,"189,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119811,https://www.fonq.nl/product/northern-birdy-wandlamp/119811/,Northern Birdy Wandlamp,"254,-",wall_lights,fonq,53 cm,E27,24 cm,,"Aluminium, Staal",127357,7090018216107,1,,Niet geschikt voor dimmer,Zwart,,"Halogeen, Spaarlamp",,,610,2 jaar,,60,,"0,001 kg",E27 max 60W,,,,,220 - 240 Volt,"Eetkamer, Kantoor, Woonkamer",,,,,,,,,,,,,Wandlamp,,,,,,,,,,,,"0,8",,,,,,,,,Naar beneden,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338578,https://www.fonq.nl/product/label51-wandlamp-raw-20x36x20-cm-l-xl/338578/,LABEL51 - Wandlamp Raw 20x36x20 cm l XL,"49,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142785,https://www.fonq.nl/product/luceplan-trama-wandlamp_plafondlamp/142785/,Luceplan Trama Wandlamp/Plafondlamp,"399,30",wall_lights,fonq,,Ingebouwd (LED),17 cm,,"Aluminium, Kunststof",150120,8032700611486,3,,,Wit,,"Halogeen, LED",64 cm,,1D14A0000020,2 jaar,,60,,,Plafondlamp,Rond,,,,220 - 240 Volt,"Entree, Kantoor, Woonkamer",220-240 Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nee,,,Rondom,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163871,https://www.fonq.nl/product/tonone-bolt-bedlamp-met-installatiedraad/163871/,Tonone Bolt Bedlamp met installatiedraad,"235,-",wall_lights,fonq,15 cm,E27,59 cm,Ja,"Aluminium, Staal",171465,0000000171464,1,,,Zwart,,"Halogeen, LED",,,1137,2 jaar,Bolt,60,,,,,Sidefit,,,,,,,,,,,,,,,,,met installatiedraad,,,,,,,,,,,,,,,,,,,,,Naar beneden,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120455,https://www.fonq.nl/product/ks-verlichting-optica-l-wandlamp/120455/,KS Verlichting Optica L Wandlamp,"62,99


79,-",wall_lights,fonq,,G9,"12,5 cm",Nee,Aluminium,128026,8714732716000,,Nee,Niet geschikt voor dimmer,Zwart,,LED,12 cm,,7160,3 jaar,,30,,,G9 max 35W,Rond,,54,,220 - 240 Volt,,230 Volt,,,,,,,,,,,,,,,Netstroom,,,,,,,,,,,,,,,,Functionele verlichting,Nee,Naar boven en beneden,,Geen sensor,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189814,https://www.fonq.nl/product/riviera-maison-factory-56-wandlamp/189814/,Rivièra Maison Factory 56 Wandlamp,"84,95


89,95",wall_lights,fonq,,E27,19 cm,Nee,Aluminium,179354,8718056322152,1,Nee,,Zilver,,"Halogeen, LED",22 cm,2,257340,2 jaar,Factory 56,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naar beneden,,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240978,https://www.fonq.nl/product/anglepoise-75-mini-wandlamp/240978/,Anglepoise 75 Mini Wandlamp,"114,-",wall_lights,fonq,13 cm,E14,15 cm,Nee,"Aluminium, IJzer",229998,5019644312351,1,Ja,Geschikt voor dimmer,Wit,Alpine White,,8 cm,,31235,2 jaar,Type 75,6,28 cm,,Wandlamp,,,,,,,,,,,,,,,,,,,,,,,,,,Warm wit (2700K-3000K),,,470,,,,,,,,,,,Verstelbaar,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288303,https://www.fonq.nl/product/mexlite-liv-wandlamp-blank-eiken/288303/,Mexlite Liv Wandlamp blank eiken,"44,95",wall_lights,fonq,10 cm,E14,24 cm,Nee,Hout,2_019844,8712746101539,1,,Niet geschikt voor dimmer,Bruin,Bruin,,10 cm,,,,,40,55 cm,,,,,,,,,,,,,,,,55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Met stekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261376,https://www.fonq.nl/product/lucide-blyth-wandlamp/261376/,Lucide Blyth Wandlamp,"79,95


139,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338581,https://www.fonq.nl/product/label51-wandlamp-grid-20x26x19-cm/338581/,LABEL51 - Wandlamp Grid 20x26x19 cm,"59,-",wall_lights,fonq,20 cm,,19 cm,,Metaal,2_063965,8719323328853,,,,Zwart,,,16 cm,,,,,,26 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232714,https://www.fonq.nl/product/artemide-mesmeri-wandlamp/232714/,Artemide Mesmeri Wandlamp,"238,40


298,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266149,https://www.fonq.nl/product/moos-evan-wandlamp/266149/,MOOS Evan Wandlamp,"49,50",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266688,https://www.fonq.nl/product/trio-zorro-wandlamp/266688/,TRIO Zorro Wandlamp,"28,95


33,20",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329451,https://www.fonq.nl/product/steinhauer-brooklyn-wandlamp-grijs/329451/,Steinhauer Brooklyn Wandlamp Grijs,"69,95",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96463,https://www.fonq.nl/product/vibia-funnel-wandlamp_plafondlamp/96463/,Vibia Funnel Wandlamp/Plafondlamp,"356,-",wall_lights,fonq,35 cm,G9,15 cm,,Aluminium,106274,,3,,,Wit,Wit gelakt,Halogeen,35 cm,,2005.03,2 jaar,Funnel,48,35 cm,,"G9, max 60 Watt",Rond,,20,,220 - 240 Volt,"Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,,,,,,,,"Wandlamp,Plafondlamp",,,,,,,,,,,,,,,,,,,Nee,,,Rondom,,,,,,,,,,,,,,,,,,,,,,Op het lichtnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205719,https://www.fonq.nl/product/dutchbone-fouk-wandlamp/205719/,Dutchbone Fouk Wandlamp,"49,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249124,https://www.fonq.nl/product/kave-home-mody-wandlamp/249124/,Kave Home Mody Wandlamp,"23,20


36,-",wall_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
