product_id,detail_url,title,price,category,competitor,Hoogte armleuning,Afmetingen,Zithoogte,Zitdiepte,Ruimte,Materiaal,Garantie,Merk,Categorie,Productsoort,Herkomst,Productfamilie,Zitbreedte,Ontwerper,Stofsoorten,Dimtechniek,Snoerlengte (in cm),Waterdichtheid,Lichtrichting,Bediening,Dimbaar,Lichtbron,Plafondkapje,Aanbevolen lichtbron,Fitting,Opmerking,Soort lichtbron,Kleurtemperatuur,Energielabel,Stapelbaar tot,Stekker,Productiemethode
76408,https://www.flinders.nl/muuto-set-aanbieding-fiber-tube-stoel-4x,Set aanbieding Fiber Tube stoel (4x),996,dining_chairs,flinders,68,(b) 54.5 x (d) 56 x (h) 77.5 cm,46,,Alleen geschikt voor binnen,"Hout, Kunststof, Roestvrijstaal",2 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,Muuto Fiber,,Iskos-Berlin,,,,,,,,,,,,,,,,,,
76407,https://www.flinders.nl/muuto-set-aanbieding-fiber-wood-stoel-4x,Set aanbieding Fiber Wood stoel (4x),1.340,dining_chairs,flinders,67.5,(b) 54.5 x (d) 56 x (h) 77 cm,46,40,Alleen geschikt voor binnen,"Hout, PP (kunststof)",2 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,Muuto Fiber,42,Iskos-Berlin,,,,,,,,,,,,,,,,,,
76412,https://www.flinders.nl/normann-copenhagen-set-aanbieding-form-oak-stoel-set-4x,Set aanbieding Form Oak stoel (4x),960,dining_chairs,flinders,,(b) 48 x (d) 52 x (h) 78 cm,43,,Alleen geschikt voor binnen,"Eiken (hout), Plastic",2 jaar,Normann Copenhagen,Eetkamerstoelen,Normann Copenhagen stoelen,Denemarken,Normann Copenhagen Form,,Simon Legald,,,,,,,,,,,,,,,,,,
15508,https://www.flinders.nl/vitra-hal-ply-wood-stoel-licht-eiken,Hal Ply Wood stoel licht eiken,560,dining_chairs,flinders,,,44.5,42.6,Alleen geschikt voor binnen,"Aluminium (metaal), Eiken (hout), Noten (hout)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra HAL,42.5,Jasper Morrison,,,,,,,,,,,,Deze stoel wordt standaard geleverd met viltglijders voor harde vloeren. De stoel kan ook geleverd worden met glijders voor tapijt. We raden je dan aan om contact op te nemen met de klantenservice.,,,,,,
21623,https://www.flinders.nl/mdf-italia-flow-chair-stoel-wit-met-stalen-onderstel,Flow Chair stoel wit met stalen onderstel,250,dining_chairs,flinders,,(b) 53.00 x (d) 54.00 x (h) 80.50 cm,44,,Alleen geschikt voor binnen,"PC (kunststof), Staal",2 jaar,MDF Italia,Eetkamerstoelen,MDF Italia stoelen,Italië,MDF Italia Flow,,Jean Marie Massaud,,,,,,,,,,,,,,,,,,
29994,https://www.flinders.nl/muuto-fiber-side-swivel-stoel,Fiber Side Swivel stoel,349,dining_chairs,flinders,,(b) 47.50 x (d) 53.00 x (h) 77.00 cm,46,,Alleen geschikt voor binnen,"Aluminium (metaal), Hout",1 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,Muuto Fiber,,Iskos-Berlin,,,,,,,,,,,,,,,,,,
66077,https://www.flinders.nl/normann-copenhagen-herit-armchair-oak-stoel,Herit Armchair Oak stoel,495,dining_chairs,flinders,,(b) 60 x (d) 51 x (h) 81.5 cm,45,,Alleen geschikt voor binnen,"Eiken (hout), Plastic",2 jaar,Normann Copenhagen,Eetkamerstoelen,Normann Copenhagen stoelen,Denemarken,Normann Copenhagen Herit,,Simon Legald,,,,,,,,,,,,,,,,,,
17741,https://www.flinders.nl/ox-denmarq-stretch-stoel,Stretch stoel,569,dining_chairs,flinders,,,,,Alleen geschikt voor binnen,"Leer, Staal (gepoedercoat)",,OX Denmarq,Eetkamerstoelen,OX Denmarq stoelen,Denemarken,,,Dennis Marquart,,,,,,,,,,,,Voor onderhoud van het leder raden we het gebruik van ledervet aan.,,,,,,
58632,https://www.flinders.nl/andtradition-pavilion-av3-gestoffeerde-stoel,Pavilion AV3 gestoffeerde stoel,549,dining_chairs,flinders,,(b) 52.5 x (d) 50 x (h) 76 cm,46,,Alleen geschikt voor binnen,"Eiken (fineer), Staal, Walnoot (hout)",1 jaar,&tradition,Eetkamerstoelen,&Tradition stoelen,Denemarken,&tradition Pavilion,,Anderssen & Voll,"Camo Silk, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Colline, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Pilot, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Sonar 1, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Vidar 2",,,,,,,,,,,,,,,,,
61128,https://www.flinders.nl/dutchbone-flor-stoel,Flor stoel,239,dining_chairs,flinders,,(b) 55.00 x (d) 43.00 x (h) 81.00 cm,46,41,Alleen geschikt voor binnen,"Polyester (kunststof), Staal (gepoedercoat)",1 jaar,Dutchbone,Eetkamerstoelen,Dutchbone stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
71505,https://www.flinders.nl/hay-neu-10-swivel-stoel-gestoffeerd,Neu 10 Swivel stoel gestoffeerd,459,dining_chairs,flinders,,(b) 46.00 x (d) 52.50 x (h) 82.00 cm,46,40,Alleen geschikt voor binnen,"Aluminium (metaal), Leer, PP (kunststof), Stof",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,Hay Neu,,,"Camo California, Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,,,
18356,https://www.flinders.nl/fritz-hansen-ant-chair-stoel-gekleurd-essen,Mier stoel gekleurd essen,396,dining_chairs,flinders,,(b) 51.00 x (d) 48.00 x (h) 81.50 cm,46.5,,Alleen geschikt voor binnen,"Essen (hout), Staal",,Fritz Hansen,Eetkamerstoelen,Fritz Hansen stoelen,Denemarken,Fritz Hansen Mier Stoel,,Arne Jacobsen,,,,,,,,,,,,,,,,,,
38675,https://www.flinders.nl/normann-copenhagen-form-chair-stoel-chroom,Form Chair stoel met verchroomd onderstel,255,dining_chairs,flinders,,(b) 48.00 x (d) 52.00 x (h) 80.00 cm,44,,Alleen geschikt voor binnen,"Chroom (metaal), Plastic",1 jaar,Normann Copenhagen,Eetkamerstoelen,Normann Copenhagen stoelen,Denemarken,Normann Copenhagen Form,,Simon Legald,,,,,,,,,,,,,,,,,,
73734,https://www.flinders.nl/normann-copenhagen-form-chair-stoel-met-messing-onderstel,Form Chair stoel met messing onderstel,310,dining_chairs,flinders,,(b) 48.00 x (d) 52.00 x (h) 80.00 cm,44,,Alleen geschikt voor binnen,"Messing, PP (kunststof), Staal",2 jaar,Normann Copenhagen,Eetkamerstoelen,Normann Copenhagen stoelen,Denemarken,Normann Copenhagen Form,,Simon Legald,,,,,,,,,,,,,,,,,,
52305,https://www.flinders.nl/,Loft stoel,299,dining_chairs,flinders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59066,https://www.flinders.nl/bepurehome-vogue-stoel,Vogue stoel,149,dining_chairs,flinders,,(b) 50.00 x (d) 57.00 x (h) 82.50 cm,50,45,Alleen geschikt voor binnen,"Metaal, Velours (fluweel)",1 jaar,BePureHome,Eetkamerstoelen,BePureHome stoelen,Nederland,BePureHome Vogue,50,,,,,,,,,,,,,,,,,,,
39182,https://www.flinders.nl/zuiver-albert-kuip-stoel,Albert Kuip stoel,149,dining_chairs,flinders,,(b) 49.00 x (d) 55.00 x (h) 81.50 cm,47,40,Alleen geschikt voor binnen,"Aluminium (metaal), Essen (hout), PP (kunststof)",1 jaar,Zuiver,Eetkamerstoelen,Zuiver stoelen,Nederland,Zuiver Albert Kuip,,,,,,,,,,,,,,,,,,,,
17450,https://www.flinders.nl/gubi-beetle-stoel,Beetle gestoffeerde stoel,886,dining_chairs,flinders,,(b) 52.00 x (d) 53.50 x (h) 83.00 cm,46,,Alleen geschikt voor binnen,"Leer, Stof",1 jaar,Gubi,Eetkamerstoelen,Gubi stoelen,Denemarken,Gubi Beetle,,GamFratesi,"Camo Sierra, Danish Art Weaving Holmens Klæde, Dedar Belsuede, Dedar Chambray, Gabriel Crisp, Gabriel Medley, Gabriel Mood, Gabriel Swing, Gabriel Tempt, Gubi Velvet, JAB Fabrics Hot Madison, JAB Fabrics Jabana, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Colline, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Umami, Sorensen Dune, Sorensen Sahara",,,,,,,,,,,,,,,,,
5553,https://www.flinders.nl/hay-aac23-eetkamerstoel-hay,About a Chair AAC23 gestoffeerde stoel,393,dining_chairs,flinders,68,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"Hout, Stof",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,"Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,"Deze Hay About a Chair AAC23 stoel is uitvoerbaar in verschillende stofsoorten. Wij nodigen je graag uit naar Flinders Winkel te komen om de stalen te bekijken. We kunnen je dan ook adviseren over kleuren en stofsoorten. 
De gestoffeerde stoelen worden op maat gemaakt. Hierdoor is de levertijd afwijkend en bedraagt ongeveer 8 weken.",,,,,,
61165,https://www.flinders.nl/dutchbone-stitched-stoel,Stitched stoel,189,dining_chairs,flinders,67,(b) 65.00 x (d) 58.00 x (h) 83.00 cm,48,44,Alleen geschikt voor binnen,"Multiplex, PU (kunststof), PU-schuim (kunststof), Staal (gepoedercoat)",1 jaar,Dutchbone,Eetkamerstoelen,Dutchbone stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
18934,https://www.flinders.nl/zuiver-flex-back-stoel,Flex Back stoel,199,dining_chairs,flinders,62,(b) 64 x (d) 57 x (h) 79 cm,48,57,Alleen geschikt voor binnen,"Beuken (hout), Polyester (kunststof)",1 jaar,Zuiver,Eetkamerstoelen,Zuiver stoelen,Nederland,,64,,,,,,,,,,,,,Deze stoel heeft een draagkracht van 110kg. Deze producten zijn vanaf 2 stuks leverbaar bij Flinders. Het bestellen van een kleiner aantal is helaas niet mogelijk.,,,,,,
76953,https://www.flinders.nl/bepurehome-form-stoel,Form stoel,149,dining_chairs,flinders,,(b) 50 x (d) 52 x (h) 77.5 cm,45.5,43,Alleen geschikt voor binnen,"Essen (hout), Metaal",1 jaar,BePureHome,Eetkamerstoelen,BePureHome stoelen,Nederland,,40,,,,,,,,,,,,,,,,,,,
37070,https://www.flinders.nl/hay-aac26-gestoffeerde-stoel,About a Chair AAC26 gestoffeerde stoel,325,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,"Camo California, Camo Sierra, Camo Silk, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,,,
58955,https://www.flinders.nl/menu-harbour-chair-stoel-met-zwart-stalen-onderstel,Harbour Chair stoel met stalen onderstel,274,dining_chairs,flinders,,(b) 59 x (d) 57 x (h) 81 cm,45,,Alleen geschikt voor binnen,"Kunststof, Staal",1 jaar,Menu,Eetkamerstoelen,Menu stoelen,Denemarken,,,Norm Arkitekter,,,,,,,,,,,,,,,,,,
15344,https://www.flinders.nl/vitra-hal-tube-stoel-zwart-poedercoating-onderstel,Hal Tube stoel zwart poedercoating onderstel,220,dining_chairs,flinders,,,43,43,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra HAL,34.5,Jasper Morrison,,,,,,,,,,,,Deze stoel wordt standaard geleverd met viltglijders voor harde vloeren. De stoel kan ook geleverd worden met glijders voor tapijt. We raden je dan aan om contact op te nemen met de klantenservice.,,,,,,
18109,https://www.flinders.nl/vitra-ea-104-stoel,EA 104 stoel,1.790,dining_chairs,flinders,46.5,,42.5,44,Alleen geschikt voor binnen,"Aluminium (metaal), Stof",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Aluminium collectie, Vitra Eames collectie",50,Charles & Ray Eames,"Vitra Hopsak, Vitra Leather, Vitra Leather Premium, Vitra Plano",,,,,,,,,,,,,,,,,
10319,https://www.flinders.nl/magis-easy-stoel,Easy stoel,96,dining_chairs,flinders,,,,,,PP (kunststof),2 jaar,Magis,Eetkamerstoelen,Magis stoelen,Italië,,,Jerszy Seymour,,,,,,,,,,,,,,,,20 stoelen,,
16786,https://www.flinders.nl/vitra-softshell-stoel,Softshell stoel met zwart onderstel,589,dining_chairs,flinders,65.1,(b) 62 x (d) 56.5 x (h) 81.5 cm,44,47,Alleen geschikt voor binnen,"PA (kunststof), PU-schuim (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra Softshell,45,Ronan & Erwan Bouroullec,"Moooi Twill, Vitra Dumet, Vitra Leather, Vitra Leather Premium, Vitra Plano",,,,,,,,,,,,,,,,,
21979,https://www.flinders.nl/hay-about-a-chair-aac22-stoel-met-gelakt-onderstel,About a Chair AAC22 stoel met gelakt onderstel,235,dining_chairs,flinders,70,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal (gepoedercoat)",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,Hee Welling,,,,,,,,,,,,,,,,,,
37058,https://www.flinders.nl/hay-about-a-chair-aac26-stoel-met-zwart-onderstel,About a Chair AAC26 stoel met zwart onderstel,215,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,,,,,,,,,,,,,,,,,,
27362,https://www.flinders.nl/hay-aac12-stoel-met-gelakt-onderstel,About a Chair AAC12 stoel met helder gelakt onderstel,215,dining_chairs,flinders,,(b) 51 x (d) 51 x (h) 78 cm,46,40,Alleen geschikt voor binnen,"Eiken (hout), PP (kunststof)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",51,Hee Welling,,,,,,,,,,,,,,,,,,
25429,https://www.flinders.nl/vitra-eames-daw-stoel-met-zitkussen,Eames DAW stoel met zitkussen,584,dining_chairs,flinders,68,(b) 63.00 x (d) 59.00 x (h) 83.00 cm,43,52,Alleen geschikt voor binnen,"PP (kunststof), PU (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DAW, Vitra Eames Plastic, Vitra Eames collectie",41,Charles & Ray Eames,Vitra Hopsak,,,,,,,,,,,,,,,,,
16281,https://www.flinders.nl/vitra-standard-sp-stoel,Standard SP stoel,445,dining_chairs,flinders,,,46.5,45,Alleen geschikt voor binnen,"Plastic, Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,,42,Jean Prouvé,,,,,,,,,,,,Deze stoel wordt standaard geleverd met viltglijders voor harde vloeren. De stoel kan ook geleverd worden met glijders voor tapijt. We raden je dan aan om contact op te nemen met de klantenservice.,,,,,,
47123,https://www.flinders.nl/vitra-softshell-stoel-met-chocolade-onderstel,Softshell stoel met chocolade onderstel,589,dining_chairs,flinders,,(b) 62 x (d) 56.5 x (h) 81.5 cm,44,47,Alleen geschikt voor binnen,"PA (kunststof), PU-schuim (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,,45,Ronan & Erwan Bouroullec,"Moooi Twill, Vitra Dumet, Vitra Leather, Vitra Leather Premium, Vitra Plano",,,,,,,,,,,,,,,,,
17244,https://www.flinders.nl/muuto-cover-chair-stoel-met-kussen,Cover stoel met kussen,499,dining_chairs,flinders,69,,46,37,Alleen geschikt voor binnen,"Eiken (hout), Stof",2 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,,,Thomas Bentzen,,,,,,,,,,,,,,,,,,
35794,https://www.flinders.nl/hay-aac22-stoel-met-vast-zitkussen,About a Chair AAC22 stoel met vast zitkussen,339,dining_chairs,flinders,70,(b) 59 x (d) 52 x (h) 79 x (Ø) 79 cm,46,40,Alleen geschikt voor binnen,"Eiken (hout), PP (kunststof)",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,Hee Welling,"Camo Sierra, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
61140,https://www.flinders.nl/f5e0a2f7b02175903588b5471305b1c3,Kate stoel,389,dining_chairs,flinders,66,(b) 63.50 x (d) 71.50 x (h) 86.00 cm,49,44.5,Alleen geschikt voor binnen,"Dennen (hout), Ijzer, Velours (fluweel)",1 jaar,Dutchbone,Eetkamerstoelen,Dutchbone stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
14912,https://www.flinders.nl/Tonon-concept-stoel-stalen-onderstel,Concept stoel met stalen onderstel,350,dining_chairs,flinders,,,,,Alleen geschikt voor binnen,PU (kunststof),2 jaar,Tonon,Eetkamerstoelen,Tonon stoelen,Italië,Tonon Concept,,Martin Ballendat,,,,,,,,,,,,Maximale draagkracht is 150 kg,,,,,,
42451,https://www.flinders.nl/hay-soft-edge-wood-stoel-config,Soft Edge Wood stoel,329,dining_chairs,flinders,,(b) 51.50 x (d) 52.50 x (h) 78.00 cm,46,,Alleen geschikt voor binnen,Eiken (hout),1 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,Hay Soft Edge,,Iskos-Berlin,,,,,,,,,,,,,,,,4 stoelen,,
47609,https://www.flinders.nl/gubi-beetle-stoel-met-messing-onderstel,Beetle stoel met messing onderstel,361,dining_chairs,flinders,,(b) 56 x (d) 58 x (h) 87 cm,45,,Alleen geschikt voor binnen,"Messing, PP (kunststof)",1 jaar,Gubi,Eetkamerstoelen,Gubi stoelen,Denemarken,Gubi Beetle,,GamFratesi,,,,,,,,,,,,,,,,,,
67955,https://www.flinders.nl/vitra-eames-dsw-fiberglass-stoel-met-essen-honing-onderstel,Eames DSW Fiberglass stoel met essen honing onderstel,730,dining_chairs,flinders,,(b) 46.5 x (d) 55 x (h) 83 cm,43,46.5,Alleen geschikt voor binnen,"Essen (hout), Glasvezel, Metaal (gepoedercoat)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames Fiberglass, Vitra Eames DSW, Vitra Eames collectie",46.5,Charles & Ray Eames,,,,,,,,,,,,,,,,,,
19136,https://www.flinders.nl/zuiver-ridge-vintage-stoel-met-armleuningen,Ridge Vintage stoel met armleuningen,189,dining_chairs,flinders,68.5,(b) 60 x (d) 48 x (h) 85 cm,48,48,Alleen geschikt voor binnen,"Katoen, Staal",1 jaar,Zuiver,Eetkamerstoelen,Zuiver stoelen,Nederland,Zuiver Ridge,48,,,,,,,,,,,,,Deze stoel heeft een draagkracht van 120kg.,,,,,,
23216,https://www.flinders.nl/vitra-dsx-stoel-met-poedercoating-zwart-onderstel,Eames DSX stoel met zwart gepoedercoat onderstel,229,dining_chairs,flinders,,(b) 46.50 x (d) 55.00 x (h) 83.00 cm,43,46.5,Alleen geschikt voor binnen,"PC (kunststof), Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DSX, Vitra Eames collectie",46.5,Charles & Ray Eames,,,,,,,,,,,,"Er is op deze stoel poedercoating toegepast, hierdoor is hij buiten te gebruiken. Deze stoel wordt standaard geleverd met viltglijders voor harde vloeren. De stoel kan ook geleverd worden met glijders voor tapijt. We raden je dan aan om contact op te nemen met de klantenservice.",,,,,,
58630,https://www.flinders.nl/andtradition-pavilion-av4-gestoffeerde-stoel,Pavilion AV4 gestoffeerde stoel,562,dining_chairs,flinders,68,(b) 56 x (d) 50 x (h) 76 cm,46,,Alleen geschikt voor binnen,"Eiken (fineer), Staal, Walnoot (hout)",1 jaar,&tradition,Eetkamerstoelen,&Tradition stoelen,Denemarken,&tradition Pavilion,,Anderssen & Voll,"Camo Silk, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Colline, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Pilot, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Sonar 1, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Vidar 2",,,,,,,,,,,,,,,,,
20209,https://www.flinders.nl/vitra-eames-dal-gestoffeerde-stoel,Eames DAL gestoffeerde stoel,884,dining_chairs,flinders,65.5,(b) 62.5 x (d) 60 x (h) 79.5 cm,40.5,52,Alleen geschikt voor binnen,"PP (kunststof), PU (kunststof), Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra Eames Plastic,41,Charles & Ray Eames,Vitra Hopsak,,,,,,,,,,,,,,,,,
29173,https://www.flinders.nl/hay-aac20-stoel-zwart-onderstel,About a Chair AAC20 stoel zwart onderstel,315,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal (gepoedercoat)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,Hee Welling,,,,,,,,,,,,,,,,,,
37083,https://www.flinders.nl/hay-aac27-gestoffeerde-stoel,About a Chair AAC27 gestoffeerde stoel,369,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,,,Hee Welling,"Camo California, Camo Sierra, Camo Silk, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,,,
28404,https://www.flinders.nl/design-on-stock-cavalletta-stoel,Cavalletta stoel,299,dining_chairs,flinders,,(b) 47.00 x (d) 55.00 x (h) 83.00 cm,47,40,Alleen geschikt voor binnen,"Beuken (hout), Leer, Roestvrijstaal, Stof",1 jaar,Design on Stock,Eetkamerstoelen,Design on Stock stoelen,Nederland,,,Roderick Vos,,,,,,,,,,,,Let op: deze stoel wordt standaard geleverd met plastic dopjes. Viltglijders zijn leverbaar op aanvraag.,,,,,,
34785,https://www.flinders.nl/vitra-all-plastic-stoel-viltglijders,All Plastic stoel met viltglijders,234,dining_chairs,flinders,,(b) 42.50 x (d) 46.00 x (h) 76.00 cm,44.5,44.5,Alleen geschikt voor binnen,PP (kunststof),2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra All Plastic,41,Jasper Morrison,,,,,,,,,,,,,,,,,,
40394,https://www.flinders.nl/fritz-hansen-vlinderstoel-series-7-front-upholstery,Vlinderstoel Series 7 stoel front upholstery,1.611,dining_chairs,flinders,,(b) 50.00 x (d) 52.00 x (h) 80.50 cm,46.5,,Alleen geschikt voor binnen,"Essen (hout), Staal",,Fritz Hansen,Eetkamerstoelen,Fritz Hansen stoelen,Denemarken,Fritz Hansen Vlinderstoel,,Arne Jacobsen,,,,,,,,,,,,,,,,,,
70670,https://www.flinders.nl/carl-hansen-ch23-stoel,CH23 stoel,843,dining_chairs,flinders,,(b) 50.30 x (d) 50.30 x (h) 78.60 cm,44.5,,Alleen geschikt voor binnen,"Eiken (hout), Houtfineer, Walnoot (hout)",2 jaar,Carl Hansen & Son,Eetkamerstoelen,Carl Hansen stoelen,Denemarken,,,Hans Wegner,,,,,,,,,,,,,,,,,,
61247,https://www.flinders.nl/dutchbone-juju-stoel,Juju stoel,169,dining_chairs,flinders,,(b) 57.70 x (d) 49.00 x (h) 89.00 cm,48.5,44,Alleen geschikt voor binnen,"Essen (hout), Metaal, Polyester (kunststof), PU-schuim (kunststof)",1 jaar,Dutchbone,Eetkamerstoelen,Dutchbone stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
17036,https://www.flinders.nl/muuto-cover-chair-stoel,Cover stoel,399,dining_chairs,flinders,69,,46,37,Alleen geschikt voor binnen,Eiken (hout),2 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,,,Thomas Bentzen,,,,,,,,,,,,,,,,,,
67909,https://www.flinders.nl/vitra-eames-dsx-fiberglass-stoel-met-zwart-onderstel,Eames DSX Fiberglass stoel met zwart onderstel,540,dining_chairs,flinders,,(b) 46.50 x (d) 55.00 x (h) 83.00 cm,43,46.5,Alleen geschikt voor binnen,"Glasvezel, Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames Fiberglass, Vitra Eames collectie",46.5,Charles & Ray Eames,,,,,,,,,,,,,,,,,,
64084,https://www.flinders.nl/vitra-standard-stoel-hout,Standard stoel,670,dining_chairs,flinders,,(b) 42.00 x (d) 49.00 x (h) 82.00 cm,46.5,45,Alleen geschikt voor binnen,"Eiken (hout), Noten (hout), Staal (gepoedercoat)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,,40,Jean Prouvé,,,,,,,,,,,,,,,,,,
