country,competitor,category,price,title,width,height,depth,seat_height,material,color
nl,bolia,3_seat_sofas,6019.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,White
nl,bolia,3_seat_sofas,4408.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Brown
nl,bolia,3_seat_sofas,5096.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Beige
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Brown
nl,bolia,3_seat_sofas,7214.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,White
nl,bolia,3_seat_sofas,4408.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Brown
nl,bolia,3_seat_sofas,4251.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Grey Melange
nl,bolia,3_seat_sofas,4661.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Grey
nl,bolia,3_seat_sofas,6558.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Blue
nl,bolia,3_seat_sofas,5289.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Burgundy
nl,bolia,3_seat_sofas,5096.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Beige
nl,bolia,3_seat_sofas,5471.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Blue
nl,bolia,3_seat_sofas,4661.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Grey
nl,bolia,3_seat_sofas,4661.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,0.0,0.0,0.0,0.0,,
nl,bolia,3_seat_sofas,4661.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Petrol
nl,bolia,3_seat_sofas,3883.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Blue
nl,bolia,3_seat_sofas,5676.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Cognac
nl,bolia,3_seat_sofas,5096.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Brown
nl,bolia,3_seat_sofas,5676.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Cognac
nl,bolia,3_seat_sofas,4560.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Blue
nl,bolia,3_seat_sofas,5096.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Burned Red
nl,bolia,3_seat_sofas,6956.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Dark Blue
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,4661.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Grey
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,4599.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Cognac
nl,bolia,3_seat_sofas,3799.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Light Grey
nl,bolia,3_seat_sofas,4251.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Burned Red
nl,bolia,3_seat_sofas,4251.0,Scandinavia Remix 3-zitsbank met chaise longue rechts,246.0,0.0,90.0,42.0,,Dark Grey
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,4408.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,4408.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Multi Grey
nl,bolia,3_seat_sofas,8139.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Nature
nl,bolia,3_seat_sofas,4408.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Grey Yellow
nl,bolia,3_seat_sofas,5289.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Navy Melange
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Light Brown
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Beige
nl,bolia,3_seat_sofas,6376.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Grey
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Dark Blue
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Grey
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Grey
nl,bolia,3_seat_sofas,4408.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Grey
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Petrol
nl,bolia,3_seat_sofas,6376.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Grey
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue links,276.0,0.0,90.0,42.0,,Grey
nl,bolia,3_seat_sofas,4819.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Petrol
nl,bolia,3_seat_sofas,4022.0,Scandinavia Remix 3½-zitsbank met chaise longue rechts,276.0,0.0,152.0,42.0,,Petrol
nl,flinders,floor_lights,2836.0,Pulpo Stellar grape small vloerlamp,0,0,0,0.0,Glas (geblazen),
nl,flinders,floor_lights,838.0,Lightyears Caravaggio Matt vloerlamp grijs,0,0,0,0.0,Staal,
nl,flinders,floor_lights,1790.0,Pulpo Boule large vloerlamp,0,0,0,0.0,"Glas (geblazen), Porselein (aardewerk)",
nl,flinders,floor_lights,446.49,Luceplan Outlet - Lady Costanza vloerlamp onderstel aluminium met dimmer,0,0,0,0.0,Aluminium (metaal),
nl,flinders,floor_lights,826.56,Luceplan Lita vloerlamp 28,0,0,0,0.0,"Aluminium (metaal), Essen (hout), Opaal glas",
nl,flinders,floor_lights,957.0,Gubi Tynell 9602 vloerlamp,0,0,0,0.0,Messing,
nl,flinders,floor_lights,2479.29,Moooi T Lamp vloerlamp,0,0,0,0.0,"Marmer, Staal",
nl,flinders,floor_lights,1548.8,Nemo Crown vloerlamp,0,0,0,0.0,"Aluminium (metaal), Glas",
nl,flinders,floor_lights,1740.0,Artemide Mimesi vloerlamp LED 3000K dimbaar via smartphone,0,0,0,0.0,"Aluminium (metaal), PMMA (kunststof), Staal",
nl,flinders,floor_lights,1895.0,Tonone Orbit Under The Stars vloerlamp,0,0,0,0.0,"Aluminium (metaal), Berken (hout), Beton, Metaal (gepoedercoat), Stof",
nl,flinders,floor_lights,965.95,Luceplan Lita vloerlamp 40,0,0,0,0.0,"Aluminium (metaal), Essen (hout), Opaal glas",
nl,flinders,floor_lights,1075.0,Petite Friture Mediterranea vloerlamp,34.0,120.0,54.0,0.0,Messing,
nl,flinders,floor_lights,1128.65,Ingo Maurer Max. Floor vloerlamp,0,0,0,0.0,"Aluminium (metaal), Roestvrijstaal",
nl,flinders,floor_lights,1800.0,Valerie Objects Standing Lamp no. 1 vloerlamp messing,0,0,0,0.0,Messing,
nl,flinders,floor_lights,1001.0,Marset Cala P140 vloerlamp,0,0,0,0.0,"Eiken (hout), Methacrylaat, Polyester (kunststof)",
nl,flinders,floor_lights,1713.0,ClassiCon Lantern Medium vloerlamp LED,0,0,0,0.0,"Glas (geblazen), Messing, Opaal glas",
nl,flinders,floor_lights,905.0,Pulpo Magma one high vloerlamp,30.0,69.0,30.0,0.0,"Glas, Keramiek",
nl,flinders,floor_lights,1006.64,Diesel Pylon vloerlamp,0,0,0,0.0,"Canvas, PVC (kunststof), Staal",
nl,flinders,floor_lights,2140.0,Vitra Akari UF4-L10 vloerlamp,48.0,193.0,48.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,floor_lights,4520.56,Moooi Prop Light vloerlamp LED,0,0,0,0.0,"Glas, PMMA (kunststof)",
nl,flinders,floor_lights,1770.0,Vitra Akari UF4-L8 vloerlamp,41.0,188.0,41.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,floor_lights,500.0,Marset Cala P165 vloerlamp,0,0,0,0.0,"Eiken (hout), Polyester (kunststof)",
nl,flinders,floor_lights,3788.51,Moooi Space-Frame vloerlamp LED,0,0,0,0.0,"Metaal, PC (kunststof)",
nl,flinders,floor_lights,1790.0,Pulpo Boule medium vloerlamp,0,0,0,0.0,"Glas (geblazen), Porselein (aardewerk)",
nl,flinders,floor_lights,2399.67,Diesel Pipe Mesh Media vloerlamp,0,0,0,0.0,"Canvas, Metaal (gepoedercoat), PVC (kunststof)",
nl,flinders,floor_lights,1091.0,Marset CopÃ©rnica P190 vloerlamp,0,0,0,0.0,Staal,
nl,flinders,floor_lights,1850.0,Artek A811 vloerlamp,0,0,0,0.0,"Leer, Messing, Staal",
nl,flinders,floor_lights,4324.0,Gubi Bestlite BL4 vloerlamp,0,0,0,0.0,Chroom (metaal),
nl,flinders,floor_lights,905.0,Pulpo Magma one low vloerlamp,0,0,0,0.0,"Glas, Keramiek",
nl,flinders,floor_lights,961.0,Nemo Projecteur 365 vloerlamp,0,0,0,0.0,"Aluminium (metaal), Glas",
nl,flinders,floor_lights,943.0,Marset Scantling P73 vloerlamp,0,0,0,0.0,"Aluminium (metaal), Eiken (hout), Ijzer",
nl,flinders,floor_lights,838.0,Lightyears Caravaggio vloerlamp wit,0,0,0,0.0,Staal,
nl,flinders,floor_lights,677.0,Nemo Outlet - Mr Light Short vloerlamp,0,0,0,0.0,Staal,
nl,flinders,floor_lights,599.0,Rivièra Maison Langley Square vloerlamp,0,0,0,0.0,Aluminium (metaal),
nl,flinders,floor_lights,1850.0,Artek A805 Angel Wing vloerlamp,0,0,0,0.0,"Leer, Messing, Staal",
nl,flinders,floor_lights,374.0,Fermob MOOON! Vloerlamp H134 LED,25.0,25.0,134.0,0.0,"Aluminium (metaal), Glas",
nl,flinders,floor_lights,0.0,It's about Romi Outlet - Chicago vloerlamp wit,0,0,0,0.0,Ijzer,
nl,flinders,floor_lights,1819.0,Pulpo Bent one vloerlamp,0,0,0,0.0,"Glas, Staal (gepoedercoat)",
nl,flinders,floor_lights,754.0,Zero Can vloerlamp,0,0,0,0.0,Aluminium (metaal),
nl,flinders,floor_lights,602.0,Zero Bottle vloerlamp halo,0,0,0,0.0,"Aluminium (metaal), PE (kunststof)",
nl,flinders,floor_lights,756.0,Lightyears KAISER idell kantelbare vloerlamp,0,0,0,0.0,Laminaat,
nl,flinders,floor_lights,711.0,Marset Maranga P170 vloerlamp,0,0,0,0.0,"Metaal, PC (kunststof)",
nl,flinders,floor_lights,1710.0,Artemide Mimesi vloerlamp LED 3000K,0,0,0,0.0,"Aluminium (metaal), PMMA (kunststof), Staal",
nl,flinders,floor_lights,1216.0,Marset CopÃ©rnica P vloerlamp,0,0,0,0.0,Staal,
nl,flinders,floor_lights,0.0,Serax Outlet - Flamingo lamp medium,90.0,162.0,13.0,0.0,,
nl,flinders,floor_lights,1980.0,Pulpo Bent two vloerlamp,0,0,0,0.0,"Glas, Staal (gepoedercoat)",
nl,flinders,floor_lights,646.0,Zero Bottle vloerlamp fluo,0,0,0,0.0,"Aluminium (metaal), PE (kunststof)",
nl,flinders,floor_lights,225.0,Lightyears Caravaggio vloerlamp zwart,0,0,0,0.0,"Aluminium (metaal), Staal",
nl,flinders,floor_lights,2215.0,Marset Ginger 60 arm vloerlamp LED,0,0,0,0.0,"Hout, Metaal",
nl,flinders,floor_lights,1658.91,Foscarini Dolmen vloerlamp LED,0,0,0,0.0,"Aluminium (metaal), PMMA (kunststof)",
nl,flinders,floor_lights,1864.0,ClassiCon Lantern Large vloerlamp LED,0,0,0,0.0,"Glas (geblazen), Messing, Opaal glas",
nl,flinders,floor_lights,158.0,Zuiver Outlet - Metal Bow Copper vloerlamp,170.0,205.0,39.0,0.0,,
nl,flinders,floor_lights,965.0,Pulpo Kumo high vloerlamp,0,0,0,0.0,"Glas, Kalksteen",
nl,flinders,floor_lights,5354.0,Lightyears KAISER idell Luxus vloerlamp,0,0,0,0.0,Messing,
nl,flinders,floor_lights,1338.0,Zero Last vloerlamp halo,0,0,0,0.0,Aluminium (metaal),
nl,flinders,floor_lights,905.0,Pulpo Magma two high vloerlamp,0,0,0,0.0,"Glas, Keramiek",
nl,flinders,floor_lights,3078.36,Moooi Prop Light Round vloerlamp LED,0,0,0,0.0,"Glas, PMMA (kunststof)",
nl,flinders,table_lights,209.33,Luceplan Lita tafellamp,0,0,0,0.0,Opaal glas,
nl,flinders,table_lights,173.95,HKliving Cone tafellamp M,27.0,70.0,27.0,0.0,,
nl,flinders,table_lights,0.0,Muuto Outlet - Wood tafellamp orange cord,0,0,0,0.0,"Grenen, Rubber",
nl,flinders,table_lights,485.0,Vitra Akari UF1-H tafellamp,20.0,51.0,20.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,169.0,Vitra Akari 1AD tafellamp,26.0,43.0,26.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,290.0,Vitra Akari 1AY tafellamp,26.0,43.0,26.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,457.0,Lightyears Caravaggio T tafellamp,0,0,0,0.0,"Aluminium (metaal), Staal",
nl,flinders,table_lights,199.94,Menu The Standard tafellamp,0,0,0,0.0,Glas,
nl,flinders,table_lights,605.0,Tom Dixon Melt tafellamp,0,0,0,0.0,"PC (kunststof), Staal",
nl,flinders,table_lights,345.0,Tecnolumen Art Deco tafellamp,0,0,0,0.0,"Glas, Metaal (verchroomd)",
nl,flinders,table_lights,178.0,Ay illuminate Twiggy AW tafellamp,0,0,0,0.0,Bamboe,
nl,flinders,table_lights,119.0,Zuiver Shady tafellamp,0,0,0,0.0,"Ijzer, Messing",
nl,flinders,table_lights,392.04,Flos Goldman tafellamp LED,0,0,0,0.0,"Aluminium (metaal), Methacrylaat, PC (kunststof), Zamak (metaal)",
nl,flinders,table_lights,2300.0,Flos Gatto Piccolo tafellamp,0,0,0,0.0,"Glasvezel, Staal",
nl,flinders,table_lights,413.82,Foscarini Outlet - Rituals 1 tafellamp met dimmer,0,0,0,0.0,"Glas, Metaal",
nl,flinders,table_lights,290.0,Vitra Akari 1AG tafellamp,26.0,43.0,26.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,329.95,Menu Conic tafellamp,0,0,0,0.0,Staal (gepoedercoat),
nl,flinders,table_lights,285.0,Graypants Palmer tafellamp,21.0,39.0,14.0,0.0,Karton,
nl,flinders,table_lights,222.0,Forestier Bamboo Light tafellamp small,0,0,0,0.0,"Bamboe, Textiel",
nl,flinders,table_lights,313.0,Forestier Bamboo Light tafellamp large,0,0,0,0.0,"Bamboe, Textiel",
nl,flinders,table_lights,1342.18,Ingo Maurer Birdie's Busch tafellamp,0,0,0,0.0,"Glas, Metaal, Veren",
nl,flinders,table_lights,89.95,HKliving Glass ball tafellamp 20,0,0,0,0.0,"Glas, Metaal",
nl,flinders,table_lights,309.0,Warm Nordic Ambience tafellamp,0,0,0,0.0,"Messing, Staal",
nl,flinders,table_lights,590.0,Pulpo Boule tafellamp,0,0,0,0.0,"Glas (geblazen), Porselein (aardewerk)",
nl,flinders,table_lights,150.0,Normann Copenhagen Cap tafellamp,0,0,0,0.0,Staal,
nl,flinders,table_lights,314.0,Design House Stockholm Demi tafellamp LED large,0,0,0,0.0,"Aluminium (metaal), Glas",
nl,flinders,table_lights,145.0,Seletti MRND Anna tafellamp,0,0,0,0.0,"Glas, Porselein (aardewerk)",
nl,flinders,table_lights,610.08,Ingo Maurer I Ricchi Poveri Toto tafellamp,14.0,53.0,14.0,0.0,Staal,
nl,flinders,table_lights,231.5,Pols Potten Marble Disk tafellamp,0,0,0,0.0,"Aluminium (metaal), Marmer, Messing",
nl,flinders,table_lights,69.0,BePureHome Theatre tafellamp,0,0,0,0.0,"Kunststof, Staal",
nl,flinders,table_lights,310.97,Luceplan Curl tafellamp LED,0,0,0,0.0,Aluminium (metaal),
nl,flinders,table_lights,6653.79,Moooi Paper tafellamp,0,0,0,0.0,"Hout, Karton",
nl,flinders,table_lights,1251.14,Moooi Lolita tafellamp,0,0,0,0.0,ABS (kunststof),
nl,flinders,table_lights,518.57,Foscarini Lumiere Grande tafellamp met aan-/uitschakelaar en verchroomd onderstel,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,614.0,Gubi Gravity tafellamp large,0,0,0,0.0,"Marmer, Staal",
nl,flinders,table_lights,270.0,Normann Copenhagen Momento tafellamp,0,0,0,0.0,"Metaal (gepoedercoat), Plastic",
nl,flinders,table_lights,0.0,Lirio by Philips Outlet - Piculet tafellamp LED antraciet,0,0,0,0.0,Plastic,
nl,flinders,table_lights,170.0,Serax Eaunophe tafellamp small binnen,0,0,0,0.0,Beton,
nl,flinders,table_lights,89.0,Zuiver Outlet - Reader tafellamp mat geel,0,0,0,0.0,Metaal,
nl,flinders,table_lights,744.15,Foscarini Soffio tafellamp LED met touchdimmer,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,159.0,Frandsen Office tafellamp,0,0,0,0.0,Metaal,
nl,flinders,table_lights,260.0,Vitra Akari 1N tafellamp,25.0,39.0,25.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,1159.0,Marset Dipping Light M tafellamp LED met dimmer,0,0,0,0.0,"Glas (geblazen), Messing",
nl,flinders,table_lights,259.0,Vitra Akari 3A tafellamp,28.0,56.0,28.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,938.96,Foscarini Buds 2 tafellamp,0,0,0,0.0,"Glas (geblazen), PMMA (kunststof)",
nl,flinders,table_lights,615.89,Foscarini Caboche tafellamp,0,0,0,0.0,"Glas (geblazen), Metaal, PBT (kunststof)",
nl,flinders,table_lights,510.0,Marset Mercer M tafellamp,0,0,0,0.0,"Glas (geblazen), Opaal glas, Textiel",
nl,flinders,table_lights,139.0,HKliving Organic Bamboo Wicker tafellamp L,0,0,0,0.0,Riet,
nl,flinders,table_lights,417.45,Vibia Musa tafellamp staand 7400 LED,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,411.0,Vibia Musa tafellamp liggend 7402 LED,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,259.0,HKliving Outlet - Brass Palm tafellamp,45.0,68.0,45.0,0.0,Messing,
nl,flinders,table_lights,297.3,Luceplan Lita tafellamp 28,0,0,0,0.0,"Aluminium (metaal), Essen (hout), Opaal glas",
nl,flinders,table_lights,0.0,Artemide Outlet - Laguna 26 tafellamp,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,3189.0,Vitra Akari XP1 tafellamp,22.0,38.0,22.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,849.03,Diesel Fork Maxi tafellamp,0,0,0,0.0,"Canvas, PC (kunststof), Staal",
nl,flinders,table_lights,789.04,Diesel Metafisica tafellamp,0,0,0,0.0,"Glas, Staal",
nl,flinders,table_lights,239.0,Frandsen Wheels tafellamp,0,0,0,0.0,"Glas, Metaal",
nl,flinders,table_lights,582.01,Foscarini Lumiere Grande tafellamp met dimmer en verchroomd onderstel,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,815.0,Marset Ginger M tafellamp LED,0,0,0,0.0,"Aluminium (metaal), Eiken (hout)",
nl,flinders,table_lights,936.0,Marset Theia tafellamp LED,0,0,0,0.0,"Aluminium (metaal), Ijzer, Metaal, Methacrylaat",
nl,flinders,table_lights,223.0,Nemo Spigolo XS tafellamp LED,0,0,0,0.0,"ABS (kunststof), Aluminium (metaal), Opaal glas",
nl,flinders,table_lights,145.0,Seletti MRND Dina tafellamp,0,0,0,0.0,"Glas, Kurk, Porselein (aardewerk)",
nl,flinders,table_lights,798.0,Nemo Borne béton petite tafellamp LED,0,0,0,0.0,Beton,
nl,flinders,table_lights,260.0,Vitra Outlet - Akari 1A tafellamp,0,0,0,0.0,,
nl,flinders,table_lights,281.0,Gubi B4 Tafellamp,0,0,0,0.0,Metaal,
nl,flinders,table_lights,955.0,Marset Vetra S tafellamp LED,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen), Ijzer",
nl,flinders,table_lights,360.5,Pols Potten Halo tafellamp large,0,0,0,0.0,Porselein (aardewerk),
nl,flinders,table_lights,419.0,Alessi Amanita tafellamp,0,0,0,0.0,Hout,
nl,flinders,table_lights,421.98,Foscarini Lumiere Piccola tafellamp met aan-/uitschakelaar en verchroomd onderstel,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,598.95,Foscarini Kurage tafellamp,0,0,0,0.0,Papier,
nl,flinders,table_lights,1118.49,Ingo Maurer What We Do Counts tafellamp LED,0,0,0,0.0,Aluminium (metaal),
nl,flinders,table_lights,240.0,Gubi Pedrera ABC tafellamp,0,0,0,0.0,Staal,
nl,flinders,table_lights,0.0,Flos Outlet - Piani tafellamp LED rood,0,0,0,0.0,"Aluminium (metaal), Plastic",
nl,flinders,table_lights,450.12,Luceplan Ascent tafellamp LED met schroefbevestiging,0,0,0,0.0,"Aluminium (metaal), Staal",
nl,flinders,table_lights,913.0,Tom Dixon Bell Large tafellamp,0,0,0,0.0,Staal,
nl,flinders,table_lights,295.0,Artemide Laguna 16 tafellamp,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,413.82,Foscarini Outlet - Rituals 2 tafellamp met dimmer,0,0,0,0.0,"Glas, Metaal",
nl,flinders,table_lights,1959.0,Vitra Akari 20N tafellamp,42.0,63.0,42.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,299.0,Pols Potten Rocking tafellamp,0,0,0,0.0,"Ijzer, Messing",
nl,flinders,table_lights,285.0,Graypants Leland tafellamp,0,0,0,0.0,Karton,
nl,flinders,table_lights,760.0,Secto Design Owalo 7020 tafellamp LED,0,0,0,0.0,Berken (hout),
nl,flinders,table_lights,337.59,Luceplan Mirandolina tafellamp met dimmer,0,0,0,0.0,"Aluminium (metaal), Opaal glas",
nl,flinders,table_lights,480.37,Foscarini Lumiere Piccola tafellamp met dimmer en verchroomd onderstel,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,782.94,Foscarini Lumiere 25th Grande tafellamp met aan-/uitschakelaar,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,233.0,Secto Design Petite 4620 tafellamp,0,0,0,0.0,Berken (hout),
nl,flinders,table_lights,145.0,Seletti MRND Maria Teresa tafellamp,0,0,0,0.0,"Glas, Hout, Porselein (aardewerk)",
nl,flinders,table_lights,661.87,Foscarini Lumiere 25th Piccola tafellamp met dimmer,0,0,0,0.0,,
nl,flinders,table_lights,655.82,Martinelli Luce Outlet - Mini Pipistrello tafellamp LED Donkerbruin,0,0,0,0.0,"Aluminium (metaal), Metaal, Methacrylaat",
nl,flinders,table_lights,832.48,Foscarini Gem tafellamp wit,0,0,0,0.0,"Aluminium (metaal), Glas (geblazen)",
nl,flinders,table_lights,190.0,Tivoli Plate tafellamp,0,0,0,0.0,Staal,
nl,flinders,table_lights,242.0,Pols Potten Halo tafellamp small,0,0,0,0.0,Porselein (aardewerk),
nl,flinders,table_lights,99.95,Rivièra Maison Bristol tafellamp,0,0,0,0.0,Mangohout,
nl,flinders,table_lights,240.0,Marset Funiculí­ S Fabric tafellamp,0,0,0,0.0,"Ijzer, Polyester (kunststof), Rubber",
nl,flinders,table_lights,229.0,Seletti Banana Daisy tafellamp LED draagbaar,26.0,30.0,15.0,0.0,,
nl,flinders,table_lights,193.95,HKliving Stoneware tafellamp L,36.0,80.0,36.0,0.0,,
nl,flinders,table_lights,570.0,Artemide Logico Mini tafellamp,0,0,0,0.0,"Glas (geblazen), Metaal",
nl,flinders,table_lights,459.0,Warm Nordic Brass Top tafellamp,0,0,0,0.0,"Messing, Staal, Textiel",
nl,flinders,table_lights,534.52,Moooi Emperor tafellamp,0,0,0,0.0,"Aluminium (metaal), Bamboe, Glas, Staal",
nl,flinders,table_lights,378.0,Vitra Akari 26N tafellamp,35.0,61.0,35.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,table_lights,598.0,Vitra Akari UF2-33N tafellamp,30.0,71.0,30.0,0.0,"Bamboe, Shoji-papier, Staal",
nl,flinders,pendant_lights,580.0,Artemide Outlet - Talo hanglamp 90 zilver,0,0,0,0.0,"Aluminium (metaal), Plastic",
nl,flinders,pendant_lights,146.0,Kartell Easy Metallic hanglamp,0,0,0,0.0,PC (kunststof),
nl,flinders,pendant_lights,389.0,Frandsen Ball Matt hanglamp large,0,0,0,0.0,Aluminium (metaal),
nl,flinders,pendant_lights,311.95,Umage Aluvia hanglamp groen,0,0,0,0.0,,
nl,flinders,pendant_lights,163.0,Flos Ray S hanglamp,0,0,0,0.0,"Aluminium (metaal), Glas, Staal",
nl,flinders,pendant_lights,1446.3,Flos Arrangements Compositie 6 hanglamp 44w,100.0,90.0,30.0,0.0,Aluminium (metaal),
nl,flinders,pendant_lights,381.0,Tom Dixon Copper round 25 hanglamp,0,0,0,0.0,"Koper, PC (kunststof)",
nl,flinders,pendant_lights,91.95,Umage Silvia hanglamp met wit snoer,0,0,0,0.0,PP (kunststof),
nl,flinders,pendant_lights,61.95,Umage Silvia mini hanglamp met zwart snoer,0,0,0,0.0,PP (kunststof),
nl,flinders,pendant_lights,270.0,Normann Copenhagen Grant hanglamp LED 23cm,0,0,0,0.0,"Staal, Steen",
nl,flinders,pendant_lights,401.0,Frandsen Fabian Horizontal hanglamp,0,0,0,0.0,"Metaal, Opaal glas",
nl,flinders,pendant_lights,954.69,Hollands Licht Limpid Light hanglamp large verstelbaar,0,0,0,0.0,"Glas (geblazen), Messing, Staal",
nl,flinders,pendant_lights,840.0,Artemide Nur Gloss hanglamp LED,0,0,0,0.0,"Aluminium (metaal), Glas, PC (kunststof)",
